Hour,Solar Power Output (kWh)
3948,69.957
3949,74.158
3950,78.342
3951,55.927
3952,40.187
3953,3.388
3954,0.0
3955,0.0
3956,0.0
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,0.0
3962,0.0
3963,0.0
3964,0.0
3965,0.0
3966,31.349
3967,0.0
3968,5.702
3969,29.694
3970,48.184
3971,61.142
3972,69.424
3973,74.116
3974,73.159
3975,66.638
3976,55.464
3977,39.614
3978,19.555
3979,0.0
3980,0.0
3981,0.0
3982,0.0
3983,0.0
3984,0.0
3985,0.0
3986,0.0
3987,0.0
3988,0.0
3989,0.0
3990,32.259
3991,0.0
3992,6.152
3993,28.738
3994,46.652
3995,61.406
3996,69.999
3997,74.986
3998,73.701
3999,66.788
4000,55.284
4001,40.112
4002,19.148
4003,0.0
4004,0.0
4005,0.0
4006,0.0
4007,0.0
4008,0.0
4009,0.0
4010,0.0
4011,0.0
4012,0.0
4013,0.0
4014,0.0
4015,0.0
4016,0.0
4017,16.385
4018,47.321
4019,61.91
4020,71.044
4021,71.678
4022,69.695
4023,64.478
4024,53.717
4025,27.584
4026,1.898
4027,0.0
4028,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,0.0
4034,0.0
4035,0.0
4036,0.0
4037,0.0
4038,0.0
4039,0.0
4040,1.405
4041,27.284
4042,45.41
4043,57.859
4044,66.732
4045,71.424
4046,69.892
4047,64.619
4048,54.209
4049,39.853
4050,19.635
4051,0.0
4052,0.0
4053,0.0
4054,0.0
4055,0.0
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,0.0
4061,0.0
4062,0.0
4063,0.0
4064,0.0
4065,27.442
4066,45.616
4067,60.808
4068,69.254
4069,70.805
4070,73.486
4071,67.65
4072,56.373
4073,39.743
4074,19.928
4075,0.0
4076,0.0
4077,0.0
4078,0.0
4079,0.0
4080,0.0
4081,0.0
4082,0.0
4083,0.0
4084,0.0
4085,0.0
4086,0.0
4087,0.0
4088,4.295
4089,28.873
4090,47.202
4091,61.011
4092,70.217
4093,74.892
4094,73.077
4095,67.397
4096,55.956
4097,39.21
4098,19.403
4099,0.0
4100,0.0
4101,0.0
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,0.0
4107,0.0
4108,0.0
4109,0.0
4110,0.0
4111,0.0
4112,3.941
4113,28.493
4114,46.802
4115,60.622
4116,69.847
4117,74.7
4118,72.705
4119,66.669
4120,50.759
4121,38.433
4122,14.588
4123,0.0
4124,0.0
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,0.0
4130,0.0
4131,0.0
4132,0.0
4133,0.0
4134,0.0
4135,0.0
4136,0.0
4137,16.976
4138,19.518
4139,23.311
4140,0.0
4141,7.729
4142,45.647
4143,25.762
4144,0.0
4145,0.0
4146,0.0
4147,0.0
4148,0.0
4149,0.0
4150,0.0
4151,0.0
4152,0.0
4153,0.0
4154,0.0
4155,0.0
4156,0.0
4157,0.0
4158,0.0
4159,0.0
4160,0.0
4161,0.0
4162,0.0
4163,0.0
4164,0.0
4165,0.0
4166,4.292
4167,4.477
4168,24.335
4169,0.0
4170,0.0
4171,0.0
4172,0.0
4173,0.0
4174,0.0
4175,0.0
4176,0.0
4177,0.0
4178,0.0
4179,0.0
4180,0.0
4181,0.0
4182,15.66
4183,0.0
4184,4.322
4185,27.183
4186,45.62
4187,57.833
4188,66.768
4189,71.469
4190,70.806
4191,64.801
4192,54.053
4193,38.163
4194,18.753
4195,0.0
4196,0.0
4197,0.0
4198,0.0
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,0.0
4206,30.07
4207,0.0
4208,4.728
4209,26.183
4210,44.632
4211,58.405
4212,67.508
4213,72.369
4214,70.923
4215,64.159
4216,53.373
4217,34.771
4218,18.305
4219,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,0.0
4225,0.0
4226,0.0
4227,0.0
4228,0.0
4229,0.0
4230,0.0
4231,0.0
4232,0.0
4233,12.668
4234,22.851
4235,57.815
4236,67.781
4237,72.276
4238,72.246
4239,59.993
4240,49.989
4241,37.644
4242,16.495
4243,0.0
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,0.0
4249,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.0
4254,0.0
4255,0.0
4256,0.0
4257,7.431
4258,22.75
4259,46.224
4260,21.374
4261,16.809
4262,47.967
4263,50.38
4264,43.664
4265,27.133
4266,3.633
4267,0.0
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,0.0
4276,0.0
4277,0.0
4278,29.051
4279,0.0
4280,0.0
4281,25.436
4282,43.355
4283,58.635
4284,62.172
4285,46.632
4286,41.444
4287,0.0
4288,0.0
4289,0.0
4290,0.0
4291,0.0
4292,0.0
4293,0.0
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,0.0
4299,0.0
4300,0.0
4301,0.0
4302,37.712
4303,0.0
4304,3.818
4305,26.022
4306,43.898
4307,58.395
4308,67.126
4309,76.724
4310,70.48
4311,64.54
4312,53.86
4313,39.16
4314,0.0
4315,0.0
4316,0.0
4317,0.0
4318,0.0
4319,0.0
4320,0.0
4321,0.0
4322,0.0
4323,0.0
4324,0.0
4325,0.0
4326,0.0
4327,0.0
4328,0.0
4329,20.684
4330,44.786
4331,58.226
4332,66.65
4333,66.911
4334,50.54
4335,13.89
4336,0.0
4337,0.0
4338,0.0
4339,0.0
4340,0.0
4341,0.0
4342,0.0
4343,0.0
4344,0.0
4345,0.0
4346,0.0
4347,0.0
4348,0.0
4349,0.0
4350,80.114
4351,196.43
4352,808.754
4353,1500.686
4354,2051.733
4355,2493.589
4356,2798.985
4357,2670.884
4358,2800.616
4359,2752.103
4360,2197.99
4361,1574.201
4362,858.158
4363,421.764
4364,80.438
4365,0.0
4366,0.0
4367,0.0
4368,0.0
4369,0.0
4370,0.0
4371,0.0
4372,0.0
4373,0.0
4374,0.0
4375,200.896
4376,454.287
4377,674.93
4378,384.418
4379,461.258
4380,586.98
4381,342.862
4382,444.756
4383,196.062
4384,277.195
4385,165.389
4386,79.526
4387,0.0
4388,88.548
4389,0.0
4390,0.0
4391,0.0
4392,0.0
4393,0.0
4394,0.0
4395,0.0
4396,0.0
4397,0.0
4398,0.0
4399,72.032
4400,274.49
4401,382.479
4402,1474.776
4403,1771.285
4404,1471.114
4405,1670.404
4406,1823.913
4407,1551.492
4408,1095.807
4409,388.726
4410,126.986
4411,193.714
4412,19.869
4413,0.0
4414,0.0
4415,0.0
4416,0.0
4417,0.0
4418,0.0
4419,0.0
4420,0.0
4421,0.0
4422,0.0
4423,190.68
4424,0.0
4425,917.892
4426,896.482
4427,1218.051
4428,1589.712
4429,1979.545
4430,2412.483
4431,2309.598
4432,388.905
4433,1194.698
4434,1196.259
4435,511.034
4436,117.682
4437,0.0
4438,0.0
4439,0.0
4440,0.0
4441,0.0
4442,0.0
4443,0.0
4444,0.0
4445,0.0
4446,9.811
4447,193.818
4448,534.293
4449,658.269
4450,1434.801
4451,2128.67
4452,393.091
4453,2342.768
4454,2748.114
4455,2562.255
4456,2215.957
4457,1748.35
4458,1022.7
4459,470.062
4460,112.433
4461,0.0
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.0
4468,0.0
4469,0.0
4470,43.464
4471,182.168
4472,560.939
4473,1389.37
4474,1947.682
4475,2392.311
4476,2711.83
4477,2873.077
4478,2670.73
4479,2657.252
4480,2310.775
4481,1815.81
4482,857.64
4483,362.89
4484,28.319
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,0.0
4492,0.0
4493,0.0
4494,0.0
4495,74.173
4496,0.0
4497,1285.319
4498,1111.789
4499,375.187
4500,1140.983
4501,1906.775
4502,1441.314
4503,1945.784
4504,1524.749
4505,662.888
4506,359.09
4507,0.0
4508,0.0
4509,0.0
4510,0.0
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.0
4517,0.0
4518,0.0
4519,79.02
4520,0.0
4521,435.137
4522,1670.638
4523,1256.399
4524,2511.126
4525,1059.913
4526,1101.802
4527,1299.923
4528,1469.02
4529,1116.68
4530,727.809
4531,461.11
4532,79.584
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,0.0
4540,0.0
4541,0.0
4542,0.0
4543,180.271
4544,563.469
4545,1140.664
4546,1681.523
4547,2161.935
4548,2717.739
4549,2848.054
4550,2834.41
4551,2655.952
4552,2321.935
4553,1847.231
4554,1257.354
4555,583.193
4556,80.551
4557,0.419
4558,0.0
4559,0.0
4560,0.0
4561,0.0
4562,0.0
4563,0.0
4564,0.0
4565,0.0
4566,0.0
4567,0.0
4568,243.387
4569,41.738
4570,349.375
4571,136.816
4572,1230.733
4573,798.749
4574,606.997
4575,1306.757
4576,981.58
4577,374.551
4578,1216.779
4579,570.688
4580,106.886
4581,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.0
4589,0.0
4590,0.0
4591,39.486
4592,496.247
4593,597.628
4594,1565.404
4595,2148.294
4596,2367.913
4597,2604.004
4598,2514.363
4599,2713.714
4600,2346.88
4601,1748.678
4602,898.393
4603,474.319
4604,63.358
4605,0.0
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0
4613,0.0
4614,2.382
4615,56.018
4616,89.288
4617,889.978
4618,365.011
4619,1736.209
4620,2730.125
4621,2893.897
4622,2903.204
4623,2716.13
4624,2035.095
4625,1886.857
4626,1218.504
4627,580.056
4628,74.947
4629,0.0
4630,0.0
4631,0.0
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,0.0
4637,0.0
4638,49.781
4639,150.505
4640,743.454
4641,1440.012
4642,2009.304
4643,2470.276
4644,2523.791
4645,2603.294
4646,1867.504
4647,1554.838
4648,903.662
4649,624.586
4650,411.821
4651,94.988
4652,119.324
4653,0.0
4654,0.0
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,0.0
4663,0.0
4664,166.149
4665,298.337
4666,1038.001
4667,2150.599
4668,2793.234
4669,2947.563
4670,2936.371
4671,2734.636
4672,2369.009
4673,1861.823
4674,667.209
4675,106.855
4676,109.443
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.0
4683,0.0
4684,0.0
4685,0.0
4686,0.0
4687,26.021
4688,617.712
4689,1404.718
4690,1970.177
4691,2448.11
4692,2776.438
4693,2943.486
4694,2935.149
4695,2735.775
4696,2049.676
4697,1628.931
4698,1266.374
4699,570.741
4700,79.713
4701,0.0
4702,0.0
4703,0.0
4704,0.0
4705,0.0
4706,0.0
4707,0.0
4708,0.0
4709,0.0
4710,40.606
4711,146.98
4712,714.131
4713,1405.716
4714,1979.005
4715,2434.961
4716,2397.243
4717,1239.573
4718,2867.302
4719,2679.416
4720,2301.593
4721,1827.075
4722,1220.032
4723,558.304
4724,95.906
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,0.0
4731,0.0
4732,0.0
4733,0.0
4734,18.213
4735,161.158
4736,694.02
4737,1351.71
4738,1916.783
4739,2378.668
4740,2684.902
4741,2846.296
4742,2824.613
4743,2636.628
4744,2296.238
4745,1809.959
4746,1217.439
4747,534.683
4748,92.324
4749,0.0
4750,0.0
4751,0.0
4752,0.0
4753,0.0
4754,0.0
4755,0.0
4756,0.0
4757,0.0
4758,9.539
4759,165.694
4760,435.312
4761,1326.957
4762,1881.327
4763,2314.446
4764,2078.577
4765,2120.049
4766,2722.931
4767,2540.287
4768,2192.325
4769,1720.381
4770,766.585
4771,369.544
4772,104.023
4773,0.0
4774,0.0
4775,0.0
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.0
4781,0.0
4782,0.0
4783,0.0
4784,348.256
4785,732.356
4786,580.741
4787,1816.072
4788,2302.697
4789,2879.015
4790,2886.547
4791,2703.293
4792,2351.643
4793,1856.18
4794,1243.191
4795,548.092
4796,69.742
4797,0.0
4798,0.0
4799,0.0
4800,0.0
4801,0.0
4802,0.0
4803,0.0
4804,0.0
4805,0.0
4806,22.83
4807,124.395
4808,703.163
4809,1399.088
4810,1979.473
4811,2439.941
4812,2497.61
4813,2933.845
4814,2608.856
4815,2723.879
4816,2017.447
4817,1783.432
4818,1243.236
4819,485.866
4820,73.304
4821,0.0
4822,0.0
4823,0.0
4824,0.0
4825,0.0
4826,0.0
4827,0.0
4828,0.0
4829,0.0
4830,6.8
4831,142.978
4832,563.395
4833,1339.407
4834,1731.768
4835,2185.392
4836,2408.6
4837,2563.276
4838,2822.786
4839,2644.122
4840,2302.671
4841,1825.327
4842,1103.519
4843,543.527
4844,72.195
4845,0.0
4846,0.0
4847,0.0
4848,0.0
4849,0.0
4850,0.0
4851,0.0
4852,0.0
4853,0.0
4854,0.0
4855,138.348
4856,547.335
4857,1347.538
4858,1926.526
4859,2383.045
4860,2702.043
4861,2848.257
4862,2606.673
4863,2596.327
4864,2218.976
4865,1569.392
4866,793.311
4867,394.921
4868,97.777
4869,0.0
4870,0.0
4871,0.0
4872,0.0
4873,0.0
4874,0.0
4875,0.0
4876,0.0
4877,0.0
4878,0.0
4879,84.601
4880,185.144
4881,263.65
4882,396.92
4883,695.89
4884,721.653
4885,583.162
4886,451.108
4887,456.112
4888,415.937
4889,254.525
4890,1046.152
4891,491.578
4892,98.399
4893,0.0
4894,0.0
4895,0.0
4896,0.0
4897,0.0
4898,0.0
4899,0.0
4900,0.0
4901,0.0
4902,0.0
4903,142.217
4904,603.275
4905,1220.837
4906,1766.297
4907,2213.296
4908,2507.824
4909,2653.295
4910,2643.424
4911,2467.161
4912,2139.513
4913,1684.806
4914,1122.423
4915,498.823
4916,73.948
4917,0.0
4918,0.0
4919,0.0
4920,0.0
4921,0.0
4922,0.0
4923,0.0
4924,0.0
4925,0.0
4926,0.0
4927,116.807
4928,422.418
4929,702.021
4930,1057.179
4931,1483.141
4932,2227.511
4933,2719.928
4934,2690.139
4935,2493.328
4936,2163.148
4937,1702.298
4938,1122.122
4939,493.735
4940,79.91
4941,0.0
4942,0.0
4943,0.0
4944,0.0
4945,0.0
4946,0.0
4947,0.0
4948,0.0
4949,0.0
4950,0.0
4951,80.437
4952,456.028
4953,723.155
4954,1233.1
4955,2189.955
4956,1363.608
4957,1200.363
4958,1739.847
4959,1583.493
4960,918.024
4961,1373.655
4962,948.398
4963,428.727
4964,84.914
4965,0.0
4966,0.0
4967,0.0
4968,0.0
4969,0.0
4970,0.0
4971,0.0
4972,0.0
4973,0.0
4974,0.0
4975,148.382
4976,595.869
4977,1264.067
4978,1863.964
4979,2330.593
4980,2642.314
4981,2787.135
4982,2772.341
4983,2584.508
4984,2244.405
4985,1771.374
4986,1174.259
4987,492.417
4988,46.202
4989,0.0
4990,0.0
4991,0.0
4992,0.0
4993,0.0
4994,0.0
4995,0.0
4996,0.0
4997,0.0
4998,0.0
4999,100.88
5000,624.503
5001,1104.224
5002,1875.016
5003,2310.097
5004,2607.849
5005,2761.696
5006,2738.851
5007,2552.173
5008,2197.646
5009,1732.226
5010,1143.517
5011,481.727
5012,51.667
5013,0.0
5014,0.0
5015,0.0
5016,0.0
5017,0.0
5018,0.0
5019,0.0
5020,0.0
5021,0.0
5022,0.0
5023,59.676
5024,474.843
5025,1056.642
5026,911.196
5027,1983.629
5028,1859.71
5029,2745.288
5030,2710.413
5031,2528.55
5032,2177.073
5033,1687.318
5034,1100.218
5035,421.15
5036,62.079
5037,0.0
5038,0.0
5039,0.0
5040,0.0
5041,0.0
5042,0.0
5043,0.0
5044,0.0
5045,0.0
5046,0.0
5047,107.97
5048,514.19
5049,1186.887
5050,421.743
5051,2195.971
5052,2501.597
5053,2650.229
5054,2619.873
5055,1115.298
5056,843.702
5057,1002.742
5058,1029.764
5059,445.065
5060,71.646
5061,0.0
5062,0.0
5063,0.0
5064,0.0
5065,0.0
5066,0.0
5067,0.0
5068,0.0
5069,0.0
5070,0.0
5071,0.0
5072,357.363
5073,891.698
5074,1112.501
5075,2160.075
5076,2473.089
5077,2625.592
5078,2507.638
5079,2319.079
5080,1978.95
5081,1531.583
5082,1005.346
5083,445.469
5084,37.873
5085,0.0
5086,0.0
5087,0.0
5088,0.0
5089,0.0
5090,0.0
5091,0.0
5092,0.0
5093,0.0
5094,0.0
5095,266.601
5096,1723.682
5097,2655.9
5098,5097.541
5099,6250.525
5100,7054.303
5101,6258.22
5102,5457.495
5103,6893.774
5104,5963.999
5105,4676.534
5106,3101.756
5107,1307.392
5108,164.608
5109,0.0
5110,0.0
5111,0.0
5112,0.0
5113,0.0
5114,0.0
5115,0.0
5116,0.0
5117,0.0
5118,0.0
5119,131.249
5120,457.934
5121,1951.563
5122,4633.786
5123,6084.675
5124,6899.408
5125,7295.521
5126,7246.227
5127,5885.791
5128,5167.494
5129,3856.854
5130,3052.486
5131,113.315
5132,213.444
5133,0.0
5134,0.0
5135,0.0
5136,0.0
5137,0.0
5138,0.0
5139,0.0
5140,0.0
5141,0.0
5142,0.0
5143,263.34
5144,1650.495
5145,3439.962
5146,4893.298
5147,5987.963
5148,6067.746
5149,7125.479
5150,7084.095
5151,6636.325
5152,5791.483
5153,4589.608
5154,2991.931
5155,1196.118
5156,154.279
5157,0.0
5158,0.0
5159,0.0
5160,0.0
5161,0.0
5162,0.0
5163,0.0
5164,0.0
5165,0.0
5166,0.0
5167,313.946
5168,987.675
5169,1916.938
5170,454.562
5171,2397.601
5172,4446.422
5173,3684.624
5174,7214.763
5175,5838.243
5176,5928.233
5177,4692.962
5178,3108.225
5179,1271.553
5180,120.507
5181,0.0
5182,0.0
5183,0.0
5184,0.0
5185,0.0
5186,0.0
5187,0.0
5188,0.0
5189,0.0
5190,0.0
5191,265.332
5192,1239.888
5193,825.828
5194,2383.5
5195,2664.445
5196,2983.182
5197,1285.998
5198,6477.324
5199,6613.063
5200,1242.916
5201,2584.836
5202,1056.175
5203,786.432
5204,155.278
5205,0.0
5206,0.0
5207,0.0
5208,0.0
5209,0.0
5210,0.0
5211,0.0
5212,0.0
5213,0.0
5214,0.0
5215,239.619
5216,1639.343
5217,3479.105
5218,4985.538
5219,6134.595
5220,6918.556
5221,7297.603
5222,7242.317
5223,6758.287
5224,5886.16
5225,4647.701
5226,3046.308
5227,1222.335
5228,129.653
5229,0.0
5230,0.0
5231,0.0
5232,0.0
5233,0.0
5234,0.0
5235,0.0
5236,0.0
5237,0.0
5238,0.0
5239,150.762
5240,234.759
5241,668.553
5242,501.252
5243,1251.273
5244,846.87
5245,1007.076
5246,2099.331
5247,3105.888
5248,4200.633
5249,2650.039
5250,1988.197
5251,1224.04
5252,131.585
5253,0.0
5254,0.0
5255,0.0
5256,0.0
5257,0.0
5258,0.0
5259,0.0
5260,0.0
5261,0.0
5262,0.0
5263,216.75
5264,1644.927
5265,3548.581
5266,5091.717
5267,6276.036
5268,7081.861
5269,7463.253
5270,7427.056
5271,6931.608
5272,6027.124
5273,4711.409
5274,3053.166
5275,1189.336
5276,118.362
5277,0.0
5278,0.0
5279,0.0
5280,0.0
5281,0.0
5282,0.0
5283,0.0
5284,0.0
5285,0.0
5286,0.0
5287,244.281
5288,1185.759
5289,2691.792
5290,4426.441
5291,5233.956
5292,6046.152
5293,6274.416
5294,5743.953
5295,4099.128
5296,1705.666
5297,1755.394
5298,1025.26
5299,598.128
5300,146.79
5301,0.0
5302,0.0
5303,0.0
5304,0.0
5305,0.0
5306,0.0
5307,0.0
5308,0.0
5309,0.0
5310,0.0
5311,82.355
5312,300.871
5313,767.742
5314,1815.124
5315,1445.585
5316,1750.412
5317,2042.311
5318,2156.407
5319,1221.963
5320,1756.399
5321,2282.315
5322,937.018
5323,713.445
5324,127.688
5325,0.0
5326,0.0
5327,0.0
5328,0.0
5329,0.0
5330,0.0
5331,0.0
5332,0.0
5333,0.0
5334,0.0
5335,244.649
5336,1200.904
5337,2407.62
5338,3210.644
5339,4469.514
5340,6749.233
5341,7088.467
5342,6423.819
5343,6568.045
5344,5713.149
5345,4426.039
5346,2835.545
5347,1080.806
5348,102.642
5349,0.0
5350,0.0
5351,0.0
5352,0.0
5353,0.0
5354,0.0
5355,0.0
5356,0.0
5357,0.0
5358,0.0
5359,202.749
5360,1480.813
5361,1972.281
5362,3280.897
5363,3452.298
5364,396.87
5365,1027.207
5366,1258.45
5367,927.553
5368,1711.764
5369,1436.181
5370,1179.394
5371,162.988
5372,0.0
5373,0.0
5374,0.0
5375,0.0
5376,0.0
5377,0.0
5378,0.0
5379,0.0
5380,0.0
5381,0.0
5382,0.0
5383,0.0
5384,746.459
5385,981.097
5386,3323.286
5387,5158.057
5388,7198.378
5389,7548.134
5390,7448.882
5391,6856.721
5392,5888.887
5393,4588.629
5394,2920.034
5395,1071.85
5396,73.557
5397,0.0
5398,0.0
5399,0.0
5400,0.0
5401,0.0
5402,0.0
5403,0.0
5404,0.0
5405,0.0
5406,0.0
5407,178.268
5408,1513.788
5409,3358.662
5410,4838.558
5411,5905.866
5412,6593.616
5413,6860.124
5414,6802.705
5415,6446.608
5416,5668.47
5417,4449.848
5418,2848.405
5419,1036.66
5420,68.284
5421,0.0
5422,0.0
5423,0.0
5424,0.0
5425,0.0
5426,0.0
5427,0.0
5428,0.0
5429,0.0
5430,0.0
5431,223.033
5432,1368.5
5433,2377.307
5434,3973.677
5435,4695.874
5436,5347.248
5437,6335.271
5438,2946.471
5439,1230.975
5440,589.471
5441,522.494
5442,1037.347
5443,500.757
5444,25.944
5445,0.0
5446,0.0
5447,0.0
5448,0.0
5449,0.0
5450,0.0
5451,0.0
5452,0.0
5453,0.0
5454,0.0
5455,85.318
5456,262.007
5457,556.537
5458,2029.98
5459,726.885
5460,1193.895
5461,2598.676
5462,2594.046
5463,2722.571
5464,4962.828
5465,4477.837
5466,2781.999
5467,700.225
5468,54.005
5469,0.0
5470,0.0
5471,0.0
5472,0.0
5473,0.0
5474,0.0
5475,0.0
5476,0.0
5477,0.0
5478,0.0
5479,179.827
5480,1424.17
5481,1633.894
5482,4870.562
5483,3919.66
5484,6870.213
5485,7247.569
5486,7118.474
5487,6601.072
5488,5704.806
5489,4459.591
5490,2813.027
5491,976.671
5492,43.151
5493,0.0
5494,0.0
5495,0.0
5496,0.0
5497,0.0
5498,0.0
5499,0.0
5500,0.0
5501,0.0
5502,0.0
5503,156.805
5504,1171.15
5505,2234.338
5506,4709.947
5507,5397.822
5508,6032.38
5509,6270.458
5510,6764.436
5511,6281.486
5512,5441.053
5513,4267.242
5514,2681.887
5515,916.255
5516,43.991
5517,0.0
5518,0.0
5519,0.0
5520,0.0
5521,0.0
5522,0.0
5523,0.0
5524,0.0
5525,0.0
5526,0.0
5527,141.838
5528,1418.779
5529,3252.571
5530,4724.771
5531,5824.847
5532,6566.943
5533,6975.915
5534,6989.143
5535,6561.312
5536,5701.588
5537,4419.417
5538,2731.531
5539,822.047
5540,40.954
5541,0.0
5542,0.0
5543,0.0
5544,0.0
5545,0.0
5546,0.0
5547,0.0
5548,0.0
5549,0.0
5550,0.0
5551,156.98
5552,935.251
5553,2164.594
5554,3051.94
5555,3782.57
5556,4684.674
5557,5226.113
5558,5376.274
5559,6276.11
5560,5419.59
5561,4167.884
5562,2554.673
5563,847.87
5564,31.034
5565,0.0
5566,0.0
5567,0.0
5568,0.0
5569,0.0
5570,0.0
5571,0.0
5572,0.0
5573,0.0
5574,0.0
5575,145.389
5576,1312.908
5577,3023.481
5578,4508.798
5579,5656.785
5580,5663.81
5581,6791.475
5582,6706.47
5583,6180.197
5584,4617.895
5585,3962.223
5586,1713.767
5587,712.414
5588,31.139
5589,0.0
5590,0.0
5591,0.0
5592,0.0
5593,0.0
5594,0.0
5595,0.0
5596,0.0
5597,0.0
5598,0.0
5599,140.083
5600,1285.641
5601,2997.273
5602,4503.366
5603,5681.754
5604,6481.621
5605,6094.751
5606,5839.215
5607,5668.722
5608,5345.207
5609,4054.638
5610,2412.437
5611,646.071
5612,17.018
5613,0.0
5614,0.0
5615,0.0
5616,0.0
5617,0.0
5618,0.0
5619,0.0
5620,0.0
5621,0.0
5622,0.0
5623,0.0
5624,619.133
5625,481.534
5626,841.44
5627,2124.439
5628,4306.613
5629,5383.747
5630,3515.055
5631,2353.986
5632,1650.337
5633,1187.087
5634,938.425
5635,484.452
5636,9.344
5637,0.0
5638,0.0
5639,0.0
5640,0.0
5641,0.0
5642,0.0
5643,0.0
5644,0.0
5645,0.0
5646,0.0
5647,122.805
5648,942.391
5649,2575.125
5650,3960.669
5651,5229.499
5652,5953.745
5653,6286.374
5654,6212.328
5655,5755.966
5656,4924.534
5657,3785.193
5658,2262.501
5659,715.886
5660,10.681
5661,0.0
5662,0.0
5663,0.0
5664,0.0
5665,0.0
5666,0.0
5667,0.0
5668,0.0
5669,0.0
5670,0.0
5671,113.66
5672,1199.901
5673,1770.915
5674,3002.367
5675,5265.633
5676,3794.405
5677,5206.9
5678,6307.649
5679,5907.227
5680,5028.205
5681,3879.501
5682,2295.133
5683,704.457
5684,7.114
5685,0.0
5686,0.0
5687,0.0
5688,0.0
5689,0.0
5690,0.0
5691,0.0
5692,0.0
5693,0.0
5694,0.0
5695,92.283
5696,1207.089
5697,2896.158
5698,4352.873
5699,5478.253
5700,6247.317
5701,6640.858
5702,5015.656
5703,6057.162
5704,5113.716
5705,3944.045
5706,2292.69
5707,571.53
5708,0.0
5709,0.0
5710,0.0
5711,0.0
5712,0.0
5713,0.0
5714,0.0
5715,0.0
5716,0.0
5717,0.0
5718,0.0
5719,82.542
5720,1122.377
5721,2733.357
5722,4304.676
5723,5538.661
5724,6416.384
5725,6849.621
5726,6883.953
5727,6450.461
5728,5541.798
5729,4197.395
5730,2002.459
5731,583.325
5732,0.0
5733,0.0
5734,0.0
5735,0.0
5736,0.0
5737,0.0
5738,0.0
5739,0.0
5740,0.0
5741,0.0
5742,0.0
5743,51.143
5744,1315.043
5745,3269.596
5746,4907.265
5747,6146.444
5748,6983.465
5749,7357.663
5750,7217.456
5751,6620.825
5752,5600.059
5753,4201.432
5754,2405.293
5755,640.752
5756,0.0
5757,0.0
5758,0.0
5759,0.0
5760,0.0
5761,0.0
5762,0.0
5763,0.0
5764,0.0
5765,0.0
5766,0.0
5767,42.453
5768,1314.3
5769,3282.055
5770,4935.543
5771,6183.534
5772,7021.145
5773,7377.382
5774,7281.582
5775,6716.379
5776,5672.597
5777,4271.635
5778,2447.95
5779,633.522
5780,0.0
5781,0.0
5782,0.0
5783,0.0
5784,0.0
5785,0.0
5786,0.0
5787,0.0
5788,0.0
5789,0.0
5790,0.0
5791,54.498
5792,844.886
5793,2906.128
5794,4164.011
5795,5137.882
5796,6235.388
5797,6286.655
5798,6650.318
5799,6109.651
5800,5404.863
5801,4064.227
5802,2386.083
5803,587.435
5804,0.0
5805,0.0
5806,0.0
5807,0.0
5808,0.0
5809,0.0
5810,0.0
5811,0.0
5812,0.0
5813,0.0
5814,0.0
5815,0.0
5816,535.2
5817,1860.21
5818,2285.827
5819,1854.882
5820,1155.934
5821,4086.951
5822,4297.015
5823,2539.147
5824,3825.896
5825,2629.092
5826,574.661
5827,0.0
5828,0.0
5829,0.0
5830,0.0
5831,0.0
5832,0.0
5833,0.0
5834,0.0
5835,0.0
5836,0.0
5837,0.0
5838,0.0
5839,0.16
5840,617.464
5841,1633.192
5842,2522.491
5843,3182.205
5844,3643.436
5845,3847.721
5846,3776.159
5847,3457.31
5848,2904.992
5849,2156.793
5850,1180.108
5851,258.21
5852,0.0
5853,0.0
5854,0.0
5855,0.0
5856,0.0
5857,0.0
5858,0.0
5859,0.0
5860,0.0
5861,0.0
