Frequency (Hz),VCG Harmonics
80.04557291666667,1830.0856
80.078125,1401.7317
80.11067708333334,1362.168
80.14322916666667,1347.6859
80.17578125,1237.9473
80.20833333333334,1316.6627
80.24088541666667,999.621
80.2734375,1652.1364
80.30598958333334,1513.2026
80.33854166666667,1361.0155
80.37109375,1400.1705
80.40364583333334,1690.2322
80.43619791666667,1682.3547
80.46875,1238.8888
80.50130208333334,1514.8959
80.53385416666667,1697.5912
80.56640625,1450.0068
80.59895833333334,1573.885
80.63151041666667,1442.5679
80.6640625,1474.0635
80.69661458333334,1344.2618
80.72916666666667,1509.8499
80.76171875,1543.374
80.79427083333334,1619.9397
80.82682291666667,1501.1708
80.859375,1582.4147
80.89192708333334,1386.0789
80.92447916666667,1352.8378
80.95703125,1304.1967
80.98958333333334,1563.7383
81.02213541666667,1356.3054
81.0546875,1467.6819
81.08723958333334,1227.826
81.11979166666667,1594.8544
81.15234375,1362.3864
81.18489583333334,1482.6792
81.21744791666667,1222.7606
81.25,1559.0999
81.28255208333334,1172.3613
81.31510416666667,1474.6597
81.34765625,1450.9567
81.38020833333334,1287.1355
81.41276041666667,1213.6724
81.4453125,1310.2633
81.47786458333334,1068.3671
81.51041666666667,1363.1849
81.54296875,1310.7408
81.57552083333334,1228.7953
81.60807291666667,1219.8728
81.640625,1253.3335
81.67317708333334,1157.171
81.70572916666667,1234.4802
81.73828125,1066.8232
81.77083333333334,990.19006
81.80338541666667,948.60034
81.8359375,981.2209
81.86848958333334,778.481
81.90104166666667,704.47797
81.93359375,1003.515
81.96614583333334,532.8078
81.99869791666667,766.80817
82.03125,924.0912
82.06380208333334,679.2494
82.09635416666667,858.06573
82.12890625,727.679
82.16145833333334,509.17047
82.19401041666667,930.2665
82.2265625,960.9815
82.25911458333334,927.3249
82.29166666666667,918.9872
82.32421875,839.4233
82.35677083333334,583.6678
82.38932291666667,894.8904
82.421875,908.12036
82.45442708333334,570.25806
82.48697916666667,912.16095
82.51953125,712.0722
82.55208333333334,712.724
82.58463541666667,765.62415
82.6171875,902.38293
82.64973958333334,841.45496
82.68229166666667,689.2121
82.71484375,881.97906
82.74739583333334,797.11566
82.77994791666667,950.13446
82.8125,1025.6543
82.84505208333334,955.00323
82.87760416666667,660.72705
82.91015625,1090.8363
82.94270833333334,937.4454
82.97526041666667,1206.3466
83.0078125,1174.4886
83.04036458333334,1076.7135
83.07291666666667,1104.339
83.10546875,1340.9558
83.13802083333334,1046.2552
83.17057291666667,1285.8713
83.203125,1137.0123
83.23567708333334,1476.982
83.26822916666667,1149.357
83.30078125,1582.033
83.33333333333334,1218.7097
83.36588541666667,1472.7295
83.3984375,1153.6893
83.43098958333334,1518.0321
83.46354166666667,1258.3881
83.49609375,1604.621
83.52864583333334,1528.2384
83.56119791666667,1411.4736
83.59375,1317.2535
83.62630208333334,1628.1705
83.65885416666667,1301.8739
83.69140625,1533.583
83.72395833333334,1172.3033
83.75651041666667,1447.144
83.7890625,1277.9868
83.82161458333334,1602.5847
83.85416666666667,1318.2286
83.88671875,1277.9951
83.91927083333334,1525.7516
83.95182291666667,1582.404
83.984375,1581.1833
84.01692708333334,1865.1311
84.04947916666667,1543.061
84.08203125,1618.0933
84.11458333333334,1123.3699
84.14713541666667,1967.4604
84.1796875,1818.8229
84.21223958333334,1504.0798
84.24479166666667,1364.9923
84.27734375,1592.5479
84.30989583333334,1434.8496
84.34244791666667,1498.1144
84.375,1911.8517
84.40755208333334,1302.0469
84.44010416666667,1268.6337
84.47265625,1355.8987
84.50520833333334,1533.4261
84.53776041666667,1383.0314
84.5703125,1452.5125
84.60286458333334,1264.8306
84.63541666666667,1328.2576
84.66796875,1200.5137
84.70052083333334,1209.4496
84.73307291666667,1143.2695
84.765625,1132.5293
84.79817708333334,1071.1382
84.83072916666667,1133.2045
84.86328125,1137.884
84.89583333333334,1049.593
84.92838541666667,1196.4418
84.9609375,1084.2036
84.99348958333334,1107.3323
85.02604166666667,870.85187
85.05859375,1048.4662
85.09114583333334,1040.0714
85.12369791666667,1028.425
85.15625,858.8132
85.18880208333334,955.33417
85.22135416666667,952.4754
85.25390625,991.4767
85.28645833333334,822.72095
85.31901041666667,855.761
85.3515625,774.2033
85.38411458333334,896.5612
85.41666666666667,827.7164
85.44921875,1118.8491
85.48177083333334,555.8256
85.51432291666667,970.08105
85.546875,657.5179
85.57942708333334,817.8827
85.61197916666667,681.9504
85.64453125,925.20807
85.67708333333334,754.7194
85.70963541666667,937.043
85.7421875,878.19305
85.77473958333334,1107.9573
85.80729166666667,906.0229
85.83984375,1271.6063
85.87239583333334,1785.1755
85.90494791666667,1148.64
85.9375,783.90924
85.97005208333334,1128.4753
86.00260416666667,670.5939
86.03515625,986.7035
86.06770833333334,1073.4313
86.10026041666667,976.5059
86.1328125,819.8992
86.16536458333334,1260.0481
86.19791666666667,810.113
86.23046875,1300.0281
86.26302083333334,888.6814
86.29557291666667,1386.4524
86.328125,1209.4586
86.36067708333334,1262.4525
86.39322916666667,1128.8997
86.42578125,1424.6688
86.45833333333334,1082.1782
86.49088541666667,1475.6884
86.5234375,1354.0634
86.55598958333334,1560.5802
86.58854166666667,1195.9288
86.62109375,1568.1366
86.65364583333334,1278.176
86.68619791666667,1525.7686
86.71875,1282.9214
86.75130208333334,1725.9249
86.78385416666667,1367.8934
86.81640625,1570.6383
86.84895833333334,1313.9614
86.88151041666667,1602.7588
86.9140625,1375.1765
86.94661458333334,1543.0901
86.97916666666667,1475.4965
87.01171875,1821.2513
87.04427083333334,1442.1245
87.07682291666667,1598.0087
87.109375,1535.5209
87.14192708333334,1730.7549
87.17447916666667,1497.3756
87.20703125,1477.2189
87.23958333333334,1348.7563
87.27213541666667,1600.5579
87.3046875,1323.8231
87.33723958333334,1786.2654
87.36979166666667,1466.8895
87.40234375,1583.8242
87.43489583333334,1489.0162
87.46744791666667,1455.7412
87.5,1372.4036
87.53255208333334,1560.314
87.56510416666667,1394.6628
87.59765625,1602.635
87.63020833333334,1387.3547
87.66276041666667,1386.1797
87.6953125,1084.123
87.72786458333334,1451.7915
87.76041666666667,1613.6699
87.79296875,1443.1183
87.82552083333334,1369.1841
87.85807291666667,2282.5264
87.890625,754.3913
87.92317708333334,1460.8524
87.95572916666667,1361.9906
87.98828125,1755.474
88.02083333333334,920.31964
88.05338541666667,1212.2238
88.0859375,817.68744
88.11848958333334,1530.0367
88.15104166666667,1030.0182
88.18359375,1606.2322
88.21614583333334,1049.922
88.24869791666667,1833.1707
88.28125,968.34064
88.31380208333334,1041.1901
88.34635416666667,1073.4489
88.37890625,1162.9287
88.41145833333334,1124.3668
88.44401041666667,1025.5962
88.4765625,991.9711
88.50911458333334,1113.9065
88.54166666666667,892.9322
88.57421875,1221.2999
88.60677083333334,850.14044
88.63932291666667,1029.3927
88.671875,920.7388
88.70442708333334,1213.0422
88.73697916666667,740.7132
88.76953125,1044.2892
88.80208333333334,862.0997
88.83463541666667,1084.6012
88.8671875,904.8951
88.89973958333334,1256.8217
88.93229166666667,961.73535
88.96484375,1038.3811
88.99739583333334,985.6776
89.02994791666667,1184.0697
89.0625,1115.0662
89.09505208333334,1137.8915
89.12760416666667,1224.9127
89.16015625,1273.377
89.19270833333334,960.0705
89.22526041666667,1527.891
89.2578125,1052.1033
89.29036458333334,1309.1857
89.32291666666667,1163.9158
89.35546875,1261.9658
89.38802083333334,1230.7732
89.42057291666667,1433.2101
89.453125,1111.2805
89.48567708333334,1311.4702
89.51822916666667,1180.2615
89.55078125,1168.5018
89.58333333333334,1302.1836
89.61588541666667,1444.1836
89.6484375,1246.7631
89.68098958333334,1512.2936
89.71354166666667,1474.2496
89.74609375,1263.4255
89.77864583333334,1534.7452
89.81119791666667,2485.5352
89.84375,1633.1871
89.87630208333334,1940.7599
89.90885416666667,1404.6459
89.94140625,1813.9343
89.97395833333334,1422.6245
90.00651041666667,1483.468
90.0390625,1887.3422
90.07161458333334,1809.1681
90.10416666666667,1601.1614
90.13671875,1728.008
90.16927083333334,1637.4615
90.20182291666667,1954.1171
90.234375,1495.285
90.26692708333334,1770.7576
90.29947916666667,1526.6378
90.33203125,1769.4346
90.36458333333334,1573.0518
90.39713541666667,1825.6704
90.4296875,1618.2196
90.46223958333334,1760.0482
90.49479166666667,1398.3314
90.52734375,1739.0223
90.55989583333334,1573.2798
90.59244791666667,1626.267
90.625,1719.0188
90.65755208333334,1591.6698
90.69010416666667,1497.6685
90.72265625,1831.9949
90.75520833333334,1556.3933
90.78776041666667,1690.7921
90.8203125,1738.2433
90.85286458333334,1679.5526
90.88541666666667,1538.8435
90.91796875,1736.3116
90.95052083333334,1448.9071
90.98307291666667,1712.9948
91.015625,1484.3625
91.04817708333334,1717.5907
91.08072916666667,1451.0714
91.11328125,1333.6333
91.14583333333334,1181.742
91.17838541666667,1306.1537
91.2109375,1118.8625
91.24348958333334,1239.5663
91.27604166666667,1190.1387
91.30859375,1616.9159
91.34114583333334,1204.6134
91.37369791666667,1433.6112
91.40625,1199.2328
91.43880208333334,1302.9883
91.47135416666667,1211.1093
91.50390625,1264.3663
91.53645833333334,1233.6941
91.56901041666667,1484.7688
91.6015625,1204.7657
91.63411458333334,1398.6179
91.66666666666667,1085.9006
91.69921875,1757.3835
91.73177083333334,2357.613
91.76432291666667,939.8586
91.796875,904.8488
91.82942708333334,1281.0045
91.86197916666667,723.0533
91.89453125,1297.9922
91.92708333333334,775.22107
91.95963541666667,1220.789
91.9921875,1083.1548
92.02473958333334,1069.6289
92.05729166666667,996.95825
92.08984375,1155.8541
92.12239583333334,755.1118
92.15494791666667,1527.1118
92.1875,1408.7148
92.22005208333334,688.39355
92.25260416666667,1213.6616
92.28515625,993.8829
92.31770833333334,964.33777
92.35026041666667,1172.4164
92.3828125,1248.2432
92.41536458333334,939.42804
92.44791666666667,1209.2369
92.48046875,1041.4453
92.51302083333334,1182.4182
92.54557291666667,1195.9675
92.578125,1345.9858
92.61067708333334,1339.6326
92.64322916666667,1550.2406
92.67578125,1405.9457
92.70833333333334,1475.9001
92.74088541666667,1386.0238
92.7734375,1549.4055
92.80598958333334,1552.3301
92.83854166666667,1572.0618
92.87109375,1438.7478
92.90364583333334,1644.2223
92.93619791666667,1410.3381
92.96875,1650.6929
93.00130208333334,1591.1328
93.03385416666667,1685.3291
93.06640625,1449.6458
93.09895833333334,1708.2345
93.13151041666667,1548.5353
93.1640625,1827.2858
93.19661458333334,1600.6029
93.22916666666667,1589.7291
93.26171875,1614.4008
93.29427083333334,1829.0795
93.32682291666667,1690.9442
93.359375,1775.1409
93.39192708333334,1612.576
93.42447916666667,1816.7977
93.45703125,1614.5413
93.48958333333334,1824.453
93.52213541666667,1716.1207
93.5546875,2145.691
93.58723958333334,1820.202
93.61979166666667,2133.8494
93.65234375,1918.3989
93.68489583333334,2038.869
93.71744791666667,1801.0245
93.75,1748.2858
93.78255208333334,1767.6074
93.81510416666667,1673.8857
93.84765625,1534.4175
93.88020833333334,1889.9443
93.91276041666667,1422.7076
93.9453125,2071.4517
93.97786458333334,1689.098
94.01041666666667,1802.4951
94.04296875,1571.3518
94.07552083333334,1892.9348
94.10807291666667,2066.2717
94.140625,1222.9358
94.17317708333334,1757.7677
94.20572916666667,1622.4801
94.23828125,1741.4033
94.27083333333334,1432.1798
94.30338541666667,1596.0852
94.3359375,1923.428
94.36848958333334,1656.6141
94.40104166666667,1731.6238
94.43359375,1554.767
94.46614583333334,1780.951
94.49869791666667,1648.4304
94.53125,1537.1405
94.56380208333334,1515.7332
94.59635416666667,1489.3687
94.62890625,1421.2639
94.66145833333334,1490.7051
94.69401041666667,1284.0891
94.7265625,1402.7445
94.75911458333334,1527.3047
94.79166666666667,1561.4879
94.82421875,1236.2291
94.85677083333334,1390.4764
94.88932291666667,1141.1676
94.921875,1222.2169
94.95442708333334,1179.0658
94.98697916666667,1420.7601
95.01953125,839.72675
95.05208333333334,1257.1511
95.08463541666667,1121.8043
95.1171875,1365.2437
95.14973958333334,1109.0869
95.18229166666667,1320.1438
95.21484375,1076.4846
95.24739583333334,1326.2732
95.27994791666667,933.05743
95.3125,1320.9016
95.34505208333334,946.3912
95.37760416666667,1335.7769
95.41015625,974.88617
95.44270833333334,1249.4052
95.47526041666667,1035.9319
95.5078125,1393.3748
95.54036458333334,1086.8369
95.57291666666667,1500.3457
95.60546875,594.21
95.63802083333334,1587.276
95.67057291666667,1869.9386
95.703125,1368.6566
95.73567708333334,1500.5468
95.76822916666667,1624.0789
95.80078125,1198.3563
95.83333333333334,2109.1104
95.86588541666667,1592.2766
95.8984375,1283.7582
95.93098958333334,1362.7004
95.96354166666667,1406.5979
95.99609375,1250.707
96.02864583333334,1708.0026
96.06119791666667,1003.0068
96.09375,1863.8489
96.12630208333334,1881.0405
96.15885416666667,1745.0314
96.19140625,1722.5085
96.22395833333334,1774.8754
96.25651041666667,1757.7485
96.2890625,1901.2395
96.32161458333334,1785.928
96.35416666666667,2020.8542
96.38671875,1828.3551
96.41927083333334,1911.1
96.45182291666667,1782.5165
96.484375,1849.8054
96.51692708333334,1808.933
96.54947916666667,2095.4885
96.58203125,1921.5995
96.61458333333334,2034.792
96.64713541666667,1758.9174
96.6796875,2146.7593
96.71223958333334,2179.0247
96.74479166666667,2236.4775
96.77734375,2014.5715
96.80989583333334,2048.0366
96.84244791666667,1908.7386
96.875,2216.8845
96.90755208333334,1773.7557
96.94010416666667,2146.251
96.97265625,1844.0582
97.00520833333334,1915.983
97.03776041666667,1885.4432
97.0703125,1989.4557
97.10286458333334,1846.0796
97.13541666666667,2099.2786
97.16796875,1756.6464
97.20052083333334,1997.3077
97.23307291666667,1798.922
97.265625,1844.6445
97.29817708333334,1968.4186
97.33072916666667,1902.7408
97.36328125,1711.6693
97.39583333333334,1869.2336
97.42838541666667,1823.6653
97.4609375,1964.6327
97.49348958333334,1913.2693
97.52604166666667,1900.51
97.55859375,2197.0586
97.59114583333334,2549.931
97.62369791666667,1291.1193
97.65625,1653.757
97.68880208333334,1478.8179
97.72135416666667,1576.4946
97.75390625,1566.3076
97.78645833333334,1338.1041
97.81901041666667,1572.4141
97.8515625,1744.745
97.88411458333334,1291.7577
97.91666666666667,1649.1108
97.94921875,1423.7552
97.98177083333334,1445.8499
98.01432291666667,1415.3002
98.046875,1079.6091
98.07942708333334,1194.243
98.11197916666667,1453.0568
98.14453125,1094.2727
98.17708333333334,1387.0632
98.20963541666667,1163.8364
98.2421875,1211.2559
98.27473958333334,1143.1968
98.30729166666667,1336.5798
98.33984375,1018.9769
98.37239583333334,1254.009
98.40494791666667,1180.2826
98.4375,1442.655
98.47005208333334,883.77985
98.50260416666667,1375.9436
98.53515625,1279.0221
98.56770833333334,1330.3864
98.60026041666667,1158.1498
98.6328125,1418.3956
98.66536458333334,1265.7572
98.69791666666667,1536.0621
98.73046875,1057.322
98.76302083333334,1408.0522
98.79557291666667,1206.8265
98.828125,1442.2428
98.86067708333334,1154.6335
98.89322916666667,1322.2596
98.92578125,1252.9773
98.95833333333334,1480.9011
98.99088541666667,1322.5437
99.0234375,1584.3965
99.05598958333334,1372.2021
99.08854166666667,1981.1079
99.12109375,1586.7769
99.15364583333334,1705.403
99.18619791666667,1493.7567
99.21875,1961.254
99.25130208333334,1466.7635
99.28385416666667,1840.7749
99.31640625,1607.923
99.34895833333334,1672.637
99.38151041666667,1492.9766
99.4140625,2085.7754
99.44661458333334,1580.3787
99.47916666666667,2088.3123
99.51171875,1783.2379
99.54427083333334,2670.001
99.57682291666667,2300.4287
99.609375,1909.3073
99.64192708333334,1973.4889
99.67447916666667,2080.15
99.70703125,1884.2295
99.73958333333334,1825.2158
99.77213541666667,2016.5802
99.8046875,2095.4058
99.83723958333334,1900.4692
99.86979166666667,2347.045
99.90234375,1927.6576
99.93489583333334,2104.9983
99.96744791666667,1816.3114
100.0,1991.7273
100.03255208333334,1829.7638
100.06510416666667,2100.8381
100.09765625000001,1905.7452
100.13020833333334,2039.1898
100.16276041666667,2029.3177
100.19531250000001,1990.514
100.22786458333334,1834.9374
100.26041666666667,1967.4631
100.29296875000001,1740.0024
100.32552083333334,2094.587
100.35807291666667,1959.9617
100.39062500000001,2084.9944
100.42317708333334,1903.1957
100.45572916666667,2036.6514
100.48828125000001,2034.4114
100.52083333333334,2088.881
100.55338541666667,1957.8945
100.58593750000001,1998.8217
100.61848958333334,1837.1157
100.65104166666667,2032.2863
100.68359375000001,1850.4432
100.71614583333334,1984.7039
100.74869791666667,1697.608
100.78125000000001,1828.2397
100.81380208333334,1725.6559
100.84635416666667,1685.705
100.87890625000001,1596.674
100.91145833333334,1955.1218
100.94401041666667,1478.5105
100.97656250000001,1685.1243
101.00911458333334,1344.2872
101.04166666666667,1640.5807
101.07421875000001,1342.3013
101.10677083333334,1472.3292
101.13932291666667,1244.3291
101.17187500000001,1413.3147
101.20442708333334,1297.711
101.23697916666667,1583.8315
101.26953125000001,1387.625
101.30208333333334,1533.9321
101.33463541666667,1286.7998
101.36718750000001,1541.3243
101.39973958333334,1206.4175
101.43229166666667,1380.5579
101.46484375000001,584.28906
101.49739583333334,1649.141
101.52994791666667,1788.1542
101.56250000000001,1343.0068
101.59505208333334,1475.4325
101.62760416666667,1158.3287
101.66015625000001,1309.5599
101.69270833333334,1259.0536
101.72526041666667,1394.866
101.75781250000001,1211.4081
101.79036458333334,1204.6072
101.82291666666667,1428.9366
101.85546875000001,1181.9502
101.88802083333334,1458.6765
101.92057291666667,994.38275
101.95312500000001,1104.5442
101.98567708333334,1448.4374
102.01822916666667,1452.9355
102.05078125000001,1374.3572
102.08333333333334,1406.1113
102.11588541666667,1576.5854
102.14843750000001,1695.408
102.18098958333334,1400.6094
102.21354166666667,1543.4126
102.24609375000001,1461.1482
102.27864583333334,1445.4009
102.31119791666667,1428.4105
102.34375000000001,1493.6118
102.37630208333334,1479.274
102.40885416666667,1467.1456
102.44140625000001,1593.319
102.47395833333334,1531.8014
102.50651041666667,1534.2548
102.53906250000001,1531.3057
102.57161458333334,1623.2438
102.60416666666667,1573.2886
102.63671875000001,1795.4446
102.66927083333334,1613.3923
102.70182291666667,1673.0641
102.73437500000001,1627.7725
102.76692708333334,2021.3204
102.79947916666667,1685.693
102.83203125000001,1709.5494
102.86458333333334,1825.877
102.89713541666667,1849.9524
102.92968750000001,1900.2328
102.96223958333334,1985.9156
102.99479166666667,1724.821
103.02734375000001,1955.1678
103.05989583333334,1947.3339
103.09244791666667,1936.1135
103.12500000000001,1974.7867
103.15755208333334,2066.6294
103.19010416666667,2072.0466
103.22265625000001,2036.3331
103.25520833333334,1976.2917
103.28776041666667,2195.4817
103.32031250000001,2148.6738
103.35286458333334,2205.879
103.38541666666667,1812.6578
103.41796875000001,3043.0537
103.45052083333334,4139.0996
103.48307291666667,1319.2404
103.51562500000001,2285.7908
103.54817708333334,1783.4265
103.58072916666667,1775.0787
103.61328125000001,1531.4058
103.64583333333334,1877.6791
103.67838541666667,1886.9485
103.71093750000001,1746.1033
103.74348958333334,1732.0385
103.77604166666667,1911.8804
103.80859375000001,1764.4412
103.84114583333334,2070.5105
103.87369791666667,1475.4474
103.90625000000001,1871.2444
103.93880208333334,1840.9135
103.97135416666667,1873.0588
104.00390625000001,1713.7218
104.03645833333334,1856.2185
104.06901041666667,1756.4963
104.10156250000001,1673.7764
104.13411458333334,1770.0333
104.16666666666667,1731.1835
104.19921875000001,1618.4152
104.23177083333334,1687.5085
104.26432291666667,1734.388
104.29687500000001,1673.779
104.32942708333334,1682.999
104.36197916666667,1501.244
104.39453125000001,1549.1348
104.42708333333334,1484.0438
104.45963541666667,1456.8148
104.49218750000001,1639.3853
104.52473958333334,1375.3497
104.55729166666667,1434.3591
104.58984375000001,1476.0522
104.62239583333334,1323.7822
104.65494791666667,1426.5397
104.68750000000001,1361.7961
104.72005208333334,1393.6416
104.75260416666667,1170.2709
104.78515625000001,1133.1122
104.81770833333334,1307.1735
104.85026041666667,1281.7053
104.88281250000001,1053.5016
104.91536458333334,1455.8519
104.94791666666667,1302.4884
104.98046875000001,1062.4813
105.01302083333334,1225.1906
105.04557291666667,1170.0234
105.07812500000001,1213.9004
105.11067708333334,1333.6024
105.14322916666667,1137.203
105.17578125000001,1199.7924
105.20833333333334,1374.6445
105.24088541666667,1459.9084
105.27343750000001,1431.6937
105.30598958333334,1314.6001
105.33854166666667,1450.2795
105.37109375000001,1081.9141
105.40364583333334,815.50195
105.43619791666667,1722.2842
105.46875000000001,1367.7969
105.50130208333334,1512.7645
105.53385416666667,1238.2808
105.56640625000001,1541.4971
105.59895833333334,1295.6373
105.63151041666667,1864.6521
105.66406250000001,1358.2704
105.69661458333334,1615.1914
105.72916666666667,1504.1638
105.76171875000001,1695.8652
105.79427083333334,1481.8079
105.82682291666667,1522.428
105.85937500000001,1550.171
105.89192708333334,1858.431
105.92447916666667,1648.8081
105.95703125000001,1843.3444
105.98958333333334,1850.1249
106.02213541666667,2000.3591
106.05468750000001,1520.0651
106.08723958333334,1920.9559
106.11979166666667,1708.7269
106.15234375000001,2095.6597
106.18489583333334,1801.7533
106.21744791666667,1939.02
106.25000000000001,1728.5599
106.28255208333334,2065.5483
106.31510416666667,1934.4374
106.34765625000001,2100.7664
106.38020833333334,1841.1758
106.41276041666667,2144.7112
106.44531250000001,2025.638
106.47786458333334,2008.416
106.51041666666667,1883.945
106.54296875000001,2076.832
106.57552083333334,1998.5732
106.60807291666667,2165.735
106.64062500000001,1944.4603
106.67317708333334,2116.8308
106.70572916666667,1910.0464
106.73828125000001,2148.5137
106.77083333333334,1982.3983
106.80338541666667,2130.0676
106.83593750000001,1960.9359
106.86848958333334,2061.033
106.90104166666667,2048.968
106.93359375000001,1977.61
106.96614583333334,1835.1252
106.99869791666667,2198.1055
107.03125000000001,1884.7719
107.06380208333334,2107.7583
107.09635416666667,1852.383
107.12890625000001,1921.2161
107.16145833333334,1742.0646
107.19401041666667,2077.2595
107.22656250000001,1809.9121
107.25911458333334,2124.6677
107.29166666666667,1965.224
107.32421875000001,2400.8188
107.35677083333334,2792.7556
107.38932291666667,1404.8157
107.42187500000001,1287.7198
107.45442708333334,1761.652
107.48697916666667,1655.7134
107.51953125000001,1694.2357
107.55208333333334,1232.2573
107.58463541666667,1238.6545
107.61718750000001,1823.9192
107.64973958333334,1606.7429
107.68229166666667,1671.9899
107.71484375000001,1601.2858
107.74739583333334,1427.6761
107.77994791666667,1706.938
107.81250000000001,1261.0361
107.84505208333334,1473.7356
107.87760416666667,1306.8379
107.91015625000001,1480.8573
107.94270833333334,1158.1919
107.97526041666667,1596.6266
108.00781250000001,1105.381
108.04036458333334,1244.3342
108.07291666666667,986.6224
108.10546875000001,1439.4113
108.13802083333334,987.72174
108.17057291666667,1285.9438
108.20312500000001,1129.1816
108.23567708333334,1308.7675
108.26822916666667,1221.7228
108.30078125000001,1284.4224
108.33333333333334,1151.0171
108.36588541666667,1296.8784
108.39843750000001,1100.9386
108.43098958333334,1278.0237
108.46354166666667,979.7095
108.49609375000001,1302.8892
108.52864583333334,1070.4961
108.56119791666667,1206.3724
108.59375000000001,1061.1113
108.62630208333334,1279.688
108.65885416666667,918.78265
108.69140625000001,1306.604
108.72395833333334,1113.318
108.75651041666667,1362.1118
108.78906250000001,1183.4474
108.82161458333334,1406.0261
108.85416666666667,1086.0963
108.88671875000001,1579.8783
108.91927083333334,1228.6252
108.95182291666667,1521.1659
108.98437500000001,1443.6196
109.01692708333334,1484.9937
109.04947916666667,1333.8567
109.08203125000001,1661.4435
109.11458333333334,1493.8059
109.14713541666667,1796.0543
109.17968750000001,1430.4767
109.21223958333334,1982.1908
109.24479166666667,1287.5405
109.27734375000001,2321.0498
109.30989583333334,1942.2819
109.34244791666667,1516.924
109.37500000000001,1893.3694
109.40755208333334,1593.3118
109.44010416666667,1472.0437
109.47265625000001,1691.3141
109.50520833333334,1770.328
109.53776041666667,1831.9554
109.57031250000001,1692.3585
109.60286458333334,1765.8069
109.63541666666667,1565.2247
109.66796875000001,1822.3259
109.70052083333334,1718.8802
109.73307291666667,1712.0692
109.76562500000001,1606.2642
109.79817708333334,1854.6001
109.83072916666667,1736.0668
109.86328125000001,1882.3269
109.89583333333334,1686.6526
109.92838541666667,1860.0535
109.96093750000001,1593.2661
109.99348958333334,1957.6769
110.02604166666667,1675.1793
110.05859375000001,1896.1427
110.09114583333334,1843.1016
110.12369791666667,1994.0142
110.15625000000001,1612.0691
110.18880208333334,1712.1931
110.22135416666667,1668.463
110.25390625000001,1820.6636
110.28645833333334,1800.188
110.31901041666667,1766.4136
110.35156250000001,1712.7606
110.38411458333334,1742.5519
110.41666666666667,1380.7874
110.44921875000001,1829.5399
110.48177083333334,1486.7618
110.51432291666667,1700.6345
110.54687500000001,1594.0347
110.57942708333334,1802.1266
110.61197916666667,1498.9113
110.64453125000001,1876.9233
110.67708333333334,1571.7521
110.70963541666667,1641.0776
110.74218750000001,1505.6676
110.77473958333334,1644.188
110.80729166666667,1181.7832
110.83984375000001,1598.267
110.87239583333334,1229.7925
110.90494791666667,1654.7996
110.93750000000001,1299.9188
110.97005208333334,1581.6027
111.00260416666667,1201.2662
111.03515625000001,1463.4829
111.06770833333334,1214.0625
111.10026041666667,1560.8701
111.13281250000001,1139.623
111.16536458333334,1457.3687
111.19791666666667,1294.6973
111.23046875000001,2268.3298
111.26302083333334,3502.1924
111.29557291666667,760.474
111.32812500000001,1186.4124
111.36067708333334,905.4679
111.39322916666667,934.6234
111.42578125000001,959.3963
111.45833333333334,910.6075
111.49088541666667,1324.3978
111.52343750000001,891.79175
111.55598958333334,1109.0242
111.58854166666667,884.24646
111.62109375000001,1148.6804
111.65364583333334,862.04755
111.68619791666667,1299.4958
111.71875000000001,953.5034
111.75130208333334,1195.3322
111.78385416666667,1032.7137
111.81640625000001,1159.492
111.84895833333334,1103.5757
111.88151041666667,1337.1494
111.91406250000001,1039.5522
111.94661458333334,1328.7753
111.97916666666667,1085.1418
112.01171875000001,1359.7091
112.04427083333334,1211.2941
112.07682291666667,1291.9248
112.10937500000001,1155.4565
112.14192708333334,1408.9718
112.17447916666667,1421.8153
112.20703125000001,1386.6674
112.23958333333334,1280.6606
112.27213541666667,1559.8389
112.30468750000001,1366.6824
112.33723958333334,1450.9889
112.36979166666667,1273.9882
112.40234375000001,1501.0306
112.43489583333334,1370.3845
112.46744791666667,1530.46
112.50000000000001,1466.2797
112.53255208333334,1621.6187
112.56510416666667,1344.0648
112.59765625000001,1680.8701
112.63020833333334,1550.554
112.66276041666667,1650.5049
112.69531250000001,1564.3795
112.72786458333334,1716.7645
112.76041666666667,1435.4155
112.79296875000001,1685.7083
112.82552083333334,1590.8586
112.85807291666667,1810.5326
112.89062500000001,1790.258
112.92317708333334,1778.2592
112.95572916666667,1645.468
112.98828125000001,1847.3801
113.02083333333334,1651.2332
113.05338541666667,1799.2375
113.08593750000001,1590.1831
113.11848958333334,1823.3297
113.15104166666667,1727.6663
113.18359375000001,1917.1244
113.21614583333334,1442.7515
113.24869791666667,1394.3499
113.28125000000001,1796.0377
113.31380208333334,1586.893
113.34635416666667,1698.1348
113.37890625000001,1554.2197
113.41145833333334,1819.7572
113.44401041666667,1680.2205
113.47656250000001,1512.7595
113.50911458333334,1681.3495
113.54166666666667,1388.2903
113.57421875000001,1580.1497
113.60677083333334,1405.7241
113.63932291666667,1647.9673
113.67187500000001,1556.9652
113.70442708333334,1593.185
113.73697916666667,1498.25
113.76953125000001,1491.6884
113.80208333333334,1537.411
113.83463541666667,1482.9524
113.86718750000001,1256.1005
113.89973958333334,1424.9546
113.93229166666667,1413.931
113.96484375000001,1494.3042
113.99739583333334,1142.0914
114.02994791666667,1376.4181
114.06250000000001,1376.7648
114.09505208333334,1421.133
114.12760416666667,1226.4031
114.16015625000001,1321.9479
