Month,Day,Hour,Solar Energy (kWh),Wind Energy (kWh),Grid Energy (kWh),Total Cost ($)
10.0,14.0,17.0,100.0,0.0,0.0,5000.0
10.0,14.0,18.0,0.0,100.0,0.0,5200.0
10.0,14.0,19.0,0.0,100.0,0.0,5200.0
10.0,14.0,20.0,0.0,100.0,0.0,5200.0
10.0,14.0,21.0,0.0,100.0,0.0,5200.0
10.0,14.0,22.0,0.0,100.0,0.0,5200.0
10.0,14.0,23.0,0.0,100.0,0.0,5200.0
10.0,15.0,0.0,0.0,100.0,0.0,5200.0
10.0,15.0,1.0,0.0,100.0,0.0,5200.0
10.0,15.0,2.0,0.0,100.0,0.0,5200.0
10.0,15.0,3.0,0.0,100.0,0.0,5200.0
10.0,15.0,4.0,0.0,100.0,0.0,5200.0
10.0,15.0,5.0,0.0,100.0,0.0,5200.0
10.0,15.0,6.0,0.0,100.0,0.0,5200.0
10.0,15.0,7.0,38.258,61.742,0.0,5123.484
10.0,15.0,8.0,100.0,0.0,0.0,5000.0
10.0,15.0,9.0,100.0,0.0,0.0,5000.0
10.0,15.0,10.0,100.0,0.0,0.0,5000.0
10.0,15.0,11.0,100.0,0.0,0.0,5000.0
10.0,15.0,12.0,100.0,0.0,0.0,5000.0
10.0,15.0,13.0,100.0,0.0,0.0,5000.0
10.0,15.0,14.0,100.0,0.0,0.0,5000.0
10.0,15.0,15.0,100.0,0.0,0.0,5000.0
10.0,15.0,16.0,100.0,0.0,0.0,5000.0
10.0,15.0,17.0,0.0,100.0,0.0,5200.0
10.0,15.0,18.0,0.0,100.0,0.0,5200.0
10.0,15.0,19.0,0.0,100.0,0.0,5200.0
10.0,15.0,20.0,0.0,100.0,0.0,5200.0
10.0,15.0,21.0,0.0,100.0,0.0,5200.0
10.0,15.0,22.0,0.0,100.0,0.0,5200.0
10.0,15.0,23.0,0.0,100.0,0.0,5200.0
10.0,16.0,0.0,0.0,100.0,0.0,5200.0
10.0,16.0,1.0,0.0,100.0,0.0,5200.0
10.0,16.0,2.0,0.0,100.0,0.0,5200.0
10.0,16.0,3.0,0.0,100.0,0.0,5200.0
10.0,16.0,4.0,0.0,100.0,0.0,5200.0
10.0,16.0,5.0,0.0,100.0,0.0,5200.0
10.0,16.0,6.0,0.0,100.0,0.0,5200.0
10.0,16.0,7.0,100.0,0.0,0.0,5000.0
10.0,16.0,8.0,100.0,0.0,0.0,5000.0
10.0,16.0,9.0,100.0,0.0,0.0,5000.0
10.0,16.0,10.0,100.0,0.0,0.0,5000.0
10.0,16.0,11.0,100.0,0.0,0.0,5000.0
10.0,16.0,12.0,100.0,0.0,0.0,5000.0
10.0,16.0,13.0,100.0,0.0,0.0,5000.0
10.0,16.0,14.0,100.0,0.0,0.0,5000.0
10.0,16.0,15.0,100.0,0.0,0.0,5000.0
10.0,16.0,16.0,100.0,0.0,0.0,5000.0
10.0,16.0,17.0,100.0,0.0,0.0,5000.0
10.0,16.0,18.0,0.0,100.0,0.0,5200.0
10.0,16.0,19.0,0.0,100.0,0.0,5200.0
10.0,16.0,20.0,0.0,100.0,0.0,5200.0
10.0,16.0,21.0,0.0,100.0,0.0,5200.0
10.0,16.0,22.0,0.0,100.0,0.0,5200.0
10.0,16.0,23.0,0.0,100.0,0.0,5200.0
10.0,17.0,0.0,0.0,100.0,0.0,5200.0
10.0,17.0,1.0,0.0,100.0,0.0,5200.0
10.0,17.0,2.0,0.0,100.0,0.0,5200.0
10.0,17.0,3.0,0.0,100.0,0.0,5200.0
10.0,17.0,4.0,0.0,100.0,0.0,5200.0
10.0,17.0,5.0,0.0,20.50224901414153,79.49775098585847,5438.493252957576
10.0,17.0,6.0,0.0,100.0,0.0,5200.0
10.0,17.0,7.0,0.0,100.0,0.0,5200.0
10.0,17.0,8.0,100.0,0.0,0.0,5000.0
10.0,17.0,9.0,100.0,0.0,0.0,5000.0
10.0,17.0,10.0,100.0,0.0,0.0,5000.0
10.0,17.0,11.0,100.0,0.0,0.0,5000.0
10.0,17.0,12.0,100.0,0.0,0.0,5000.0
10.0,17.0,13.0,100.0,0.0,0.0,5000.0
10.0,17.0,14.0,100.0,0.0,0.0,5000.0
10.0,17.0,15.0,100.0,0.0,0.0,5000.0
10.0,17.0,16.0,100.0,0.0,0.0,5000.0
10.0,17.0,17.0,100.0,0.0,0.0,5000.0
10.0,17.0,18.0,0.0,100.0,0.0,5200.0
10.0,17.0,19.0,0.0,100.0,0.0,5200.0
10.0,17.0,20.0,0.0,100.0,0.0,5200.0
10.0,17.0,21.0,0.0,100.0,0.0,5200.0
10.0,17.0,22.0,0.0,100.0,0.0,5200.0
10.0,17.0,23.0,0.0,100.0,0.0,5200.0
10.0,18.0,0.0,0.0,100.0,0.0,5200.0
10.0,18.0,1.0,0.0,100.0,0.0,5200.0
10.0,18.0,2.0,0.0,100.0,0.0,5200.0
10.0,18.0,3.0,0.0,100.0,0.0,5200.0
10.0,18.0,4.0,0.0,100.0,0.0,5200.0
10.0,18.0,5.0,0.0,100.0,0.0,5200.0
10.0,18.0,6.0,0.0,100.0,0.0,5200.0
10.0,18.0,7.0,100.0,0.0,0.0,5000.0
10.0,18.0,8.0,100.0,0.0,0.0,5000.0
10.0,18.0,9.0,100.0,0.0,0.0,5000.0
10.0,18.0,10.0,100.0,0.0,0.0,5000.0
10.0,18.0,11.0,100.0,0.0,0.0,5000.0
10.0,18.0,12.0,100.0,0.0,0.0,5000.0
10.0,18.0,13.0,100.0,0.0,0.0,5000.0
10.0,18.0,14.0,100.0,0.0,0.0,5000.0
10.0,18.0,15.0,100.0,0.0,0.0,5000.0
10.0,18.0,16.0,100.0,0.0,0.0,5000.0
10.0,18.0,17.0,100.0,0.0,0.0,5000.0
10.0,18.0,18.0,0.0,100.0,0.0,5200.0
10.0,18.0,19.0,0.0,100.0,0.0,5200.0
10.0,18.0,20.0,0.0,100.0,0.0,5200.0
10.0,18.0,21.0,0.0,100.0,0.0,5200.0
10.0,18.0,22.0,0.0,100.0,0.0,5200.0
10.0,18.0,23.0,0.0,100.0,0.0,5200.0
10.0,19.0,0.0,0.0,100.0,0.0,5200.0
10.0,19.0,1.0,0.0,100.0,0.0,5200.0
10.0,19.0,2.0,0.0,100.0,0.0,5200.0
10.0,19.0,3.0,0.0,100.0,0.0,5200.0
10.0,19.0,4.0,0.0,100.0,0.0,5200.0
10.0,19.0,5.0,0.0,100.0,0.0,5200.0
10.0,19.0,6.0,0.0,100.0,0.0,5200.0
10.0,19.0,7.0,0.0,100.0,0.0,5200.0
10.0,19.0,8.0,100.0,0.0,0.0,5000.0
10.0,19.0,9.0,100.0,0.0,0.0,5000.0
10.0,19.0,10.0,100.0,0.0,0.0,5000.0
10.0,19.0,11.0,100.0,0.0,0.0,5000.0
10.0,19.0,12.0,100.0,0.0,0.0,5000.0
10.0,19.0,13.0,100.0,0.0,0.0,5000.0
10.0,19.0,14.0,100.0,0.0,0.0,5000.0
10.0,19.0,15.0,100.0,0.0,0.0,5000.0
10.0,19.0,16.0,100.0,0.0,0.0,5000.0
10.0,19.0,17.0,100.0,0.0,0.0,5000.0
10.0,19.0,18.0,0.0,100.0,0.0,5200.0
10.0,19.0,19.0,0.0,100.0,0.0,5200.0
10.0,19.0,20.0,0.0,100.0,0.0,5200.0
10.0,19.0,21.0,0.0,100.0,0.0,5200.0
10.0,19.0,22.0,0.0,100.0,0.0,5200.0
10.0,19.0,23.0,0.0,100.0,0.0,5200.0
10.0,20.0,0.0,0.0,100.0,0.0,5200.0
10.0,20.0,1.0,0.0,100.0,0.0,5200.0
10.0,20.0,2.0,0.0,100.0,0.0,5200.0
10.0,20.0,3.0,0.0,100.0,0.0,5200.0
10.0,20.0,4.0,0.0,100.0,0.0,5200.0
10.0,20.0,5.0,0.0,100.0,0.0,5200.0
10.0,20.0,6.0,0.0,100.0,0.0,5200.0
10.0,20.0,7.0,54.73,45.27,0.0,5090.54
10.0,20.0,8.0,100.0,0.0,0.0,5000.0
10.0,20.0,9.0,100.0,0.0,0.0,5000.0
10.0,20.0,10.0,100.0,0.0,0.0,5000.0
10.0,20.0,11.0,100.0,0.0,0.0,5000.0
10.0,20.0,12.0,100.0,0.0,0.0,5000.0
10.0,20.0,13.0,100.0,0.0,0.0,5000.0
10.0,20.0,14.0,100.0,0.0,0.0,5000.0
10.0,20.0,15.0,100.0,0.0,0.0,5000.0
10.0,20.0,16.0,100.0,0.0,0.0,5000.0
10.0,20.0,17.0,100.0,0.0,0.0,5000.0
10.0,20.0,18.0,0.0,100.0,0.0,5200.0
10.0,20.0,19.0,0.0,100.0,0.0,5200.0
10.0,20.0,20.0,0.0,100.0,0.0,5200.0
10.0,20.0,21.0,0.0,100.0,0.0,5200.0
10.0,20.0,22.0,0.0,100.0,0.0,5200.0
10.0,20.0,23.0,0.0,100.0,0.0,5200.0
10.0,21.0,0.0,0.0,100.0,0.0,5200.0
10.0,21.0,1.0,0.0,100.0,0.0,5200.0
10.0,21.0,2.0,0.0,100.0,0.0,5200.0
10.0,21.0,3.0,0.0,100.0,0.0,5200.0
10.0,21.0,4.0,0.0,100.0,0.0,5200.0
10.0,21.0,5.0,0.0,100.0,0.0,5200.0
10.0,21.0,6.0,0.0,100.0,0.0,5200.0
10.0,21.0,7.0,42.234,57.766,0.0,5115.532
10.0,21.0,8.0,100.0,0.0,0.0,5000.0
10.0,21.0,9.0,100.0,0.0,0.0,5000.0
10.0,21.0,10.0,100.0,0.0,0.0,5000.0
10.0,21.0,11.0,100.0,0.0,0.0,5000.0
10.0,21.0,12.0,100.0,0.0,0.0,5000.0
10.0,21.0,13.0,100.0,0.0,0.0,5000.0
10.0,21.0,14.0,100.0,0.0,0.0,5000.0
10.0,21.0,15.0,100.0,0.0,0.0,5000.0
10.0,21.0,16.0,100.0,0.0,0.0,5000.0
10.0,21.0,17.0,100.0,0.0,0.0,5000.0
10.0,21.0,18.0,0.0,100.0,0.0,5200.0
10.0,21.0,19.0,0.0,100.0,0.0,5200.0
10.0,21.0,20.0,0.0,100.0,0.0,5200.0
10.0,21.0,21.0,0.0,100.0,0.0,5200.0
10.0,21.0,22.0,0.0,100.0,0.0,5200.0
10.0,21.0,23.0,0.0,100.0,0.0,5200.0
10.0,22.0,0.0,0.0,100.0,0.0,5200.0
10.0,22.0,1.0,0.0,100.0,0.0,5200.0
10.0,22.0,2.0,0.0,100.0,0.0,5200.0
10.0,22.0,3.0,0.0,100.0,0.0,5200.0
10.0,22.0,4.0,0.0,100.0,0.0,5200.0
10.0,22.0,5.0,0.0,100.0,0.0,5200.0
10.0,22.0,6.0,0.0,100.0,0.0,5200.0
10.0,22.0,7.0,100.0,0.0,0.0,5000.0
10.0,22.0,8.0,100.0,0.0,0.0,5000.0
10.0,22.0,9.0,100.0,0.0,0.0,5000.0
10.0,22.0,10.0,100.0,0.0,0.0,5000.0
10.0,22.0,11.0,100.0,0.0,0.0,5000.0
10.0,22.0,12.0,100.0,0.0,0.0,5000.0
10.0,22.0,13.0,100.0,0.0,0.0,5000.0
10.0,22.0,14.0,100.0,0.0,0.0,5000.0
10.0,22.0,15.0,100.0,0.0,0.0,5000.0
10.0,22.0,16.0,100.0,0.0,0.0,5000.0
10.0,22.0,17.0,0.0,100.0,0.0,5200.0
10.0,22.0,18.0,0.0,100.0,0.0,5200.0
10.0,22.0,19.0,0.0,100.0,0.0,5200.0
10.0,22.0,20.0,0.0,100.0,0.0,5200.0
10.0,22.0,21.0,0.0,100.0,0.0,5200.0
10.0,22.0,22.0,0.0,100.0,0.0,5200.0
10.0,22.0,23.0,0.0,100.0,0.0,5200.0
10.0,23.0,0.0,0.0,100.0,0.0,5200.0
10.0,23.0,1.0,0.0,100.0,0.0,5200.0
10.0,23.0,2.0,0.0,100.0,0.0,5200.0
10.0,23.0,3.0,0.0,100.0,0.0,5200.0
10.0,23.0,4.0,0.0,100.0,0.0,5200.0
10.0,23.0,5.0,0.0,100.0,0.0,5200.0
10.0,23.0,6.0,0.0,100.0,0.0,5200.0
10.0,23.0,7.0,100.0,0.0,0.0,5000.0
10.0,23.0,8.0,100.0,0.0,0.0,5000.0
10.0,23.0,9.0,100.0,0.0,0.0,5000.0
10.0,23.0,10.0,100.0,0.0,0.0,5000.0
10.0,23.0,11.0,100.0,0.0,0.0,5000.0
10.0,23.0,12.0,100.0,0.0,0.0,5000.0
10.0,23.0,13.0,100.0,0.0,0.0,5000.0
10.0,23.0,14.0,100.0,0.0,0.0,5000.0
10.0,23.0,15.0,100.0,0.0,0.0,5000.0
10.0,23.0,16.0,100.0,0.0,0.0,5000.0
10.0,23.0,17.0,0.0,100.0,0.0,5200.0
10.0,23.0,18.0,0.0,100.0,0.0,5200.0
10.0,23.0,19.0,0.0,100.0,0.0,5200.0
10.0,23.0,20.0,0.0,100.0,0.0,5200.0
10.0,23.0,21.0,0.0,100.0,0.0,5200.0
10.0,23.0,22.0,0.0,100.0,0.0,5200.0
10.0,23.0,23.0,0.0,100.0,0.0,5200.0
10.0,24.0,0.0,0.0,100.0,0.0,5200.0
10.0,24.0,1.0,0.0,100.0,0.0,5200.0
10.0,24.0,2.0,0.0,100.0,0.0,5200.0
10.0,24.0,3.0,0.0,100.0,0.0,5200.0
10.0,24.0,4.0,0.0,100.0,0.0,5200.0
10.0,24.0,5.0,0.0,100.0,0.0,5200.0
10.0,24.0,6.0,0.0,100.0,0.0,5200.0
10.0,24.0,7.0,0.0,100.0,0.0,5200.0
10.0,24.0,8.0,100.0,0.0,0.0,5000.0
10.0,24.0,9.0,100.0,0.0,0.0,5000.0
10.0,24.0,10.0,100.0,0.0,0.0,5000.0
10.0,24.0,11.0,100.0,0.0,0.0,5000.0
10.0,24.0,12.0,100.0,0.0,0.0,5000.0
10.0,24.0,13.0,100.0,0.0,0.0,5000.0
10.0,24.0,14.0,100.0,0.0,0.0,5000.0
10.0,24.0,15.0,100.0,0.0,0.0,5000.0
10.0,24.0,16.0,100.0,0.0,0.0,5000.0
10.0,24.0,17.0,32.865,67.13499999999999,0.0,5134.2699999999995
10.0,24.0,18.0,0.0,100.0,0.0,5200.0
10.0,24.0,19.0,0.0,100.0,0.0,5200.0
10.0,24.0,20.0,0.0,100.0,0.0,5200.0
10.0,24.0,21.0,0.0,100.0,0.0,5200.0
10.0,24.0,22.0,0.0,100.0,0.0,5200.0
10.0,24.0,23.0,0.0,100.0,0.0,5200.0
10.0,25.0,0.0,0.0,100.0,0.0,5200.0
10.0,25.0,1.0,0.0,100.0,0.0,5200.0
10.0,25.0,2.0,0.0,100.0,0.0,5200.0
10.0,25.0,3.0,0.0,100.0,0.0,5200.0
10.0,25.0,4.0,0.0,100.0,0.0,5200.0
10.0,25.0,5.0,0.0,100.0,0.0,5200.0
10.0,25.0,6.0,0.0,100.0,0.0,5200.0
10.0,25.0,7.0,100.0,0.0,0.0,5000.0
10.0,25.0,8.0,100.0,0.0,0.0,5000.0
10.0,25.0,9.0,100.0,0.0,0.0,5000.0
10.0,25.0,10.0,100.0,0.0,0.0,5000.0
10.0,25.0,11.0,100.0,0.0,0.0,5000.0
10.0,25.0,12.0,100.0,0.0,0.0,5000.0
10.0,25.0,13.0,100.0,0.0,0.0,5000.0
10.0,25.0,14.0,100.0,0.0,0.0,5000.0
10.0,25.0,15.0,100.0,0.0,0.0,5000.0
10.0,25.0,16.0,100.0,0.0,0.0,5000.0
10.0,25.0,17.0,100.0,0.0,0.0,5000.0
10.0,25.0,18.0,0.0,100.0,0.0,5200.0
10.0,25.0,19.0,0.0,100.0,0.0,5200.0
10.0,25.0,20.0,0.0,100.0,0.0,5200.0
10.0,25.0,21.0,0.0,100.0,0.0,5200.0
10.0,25.0,22.0,0.0,100.0,0.0,5200.0
10.0,25.0,23.0,0.0,100.0,0.0,5200.0
10.0,26.0,0.0,0.0,100.0,0.0,5200.0
10.0,26.0,1.0,0.0,100.0,0.0,5200.0
10.0,26.0,2.0,0.0,100.0,0.0,5200.0
10.0,26.0,3.0,0.0,100.0,0.0,5200.0
10.0,26.0,4.0,0.0,100.0,0.0,5200.0
10.0,26.0,5.0,0.0,100.0,0.0,5200.0
10.0,26.0,6.0,0.0,100.0,0.0,5200.0
10.0,26.0,7.0,100.0,0.0,0.0,5000.0
10.0,26.0,8.0,68.814,31.186000000000007,0.0,5062.372
10.0,26.0,9.0,100.0,0.0,0.0,5000.0
10.0,26.0,10.0,100.0,0.0,0.0,5000.0
10.0,26.0,11.0,100.0,0.0,0.0,5000.0
10.0,26.0,12.0,100.0,0.0,0.0,5000.0
10.0,26.0,13.0,100.0,0.0,0.0,5000.0
10.0,26.0,14.0,100.0,0.0,0.0,5000.0
10.0,26.0,15.0,100.0,0.0,0.0,5000.0
10.0,26.0,16.0,100.0,0.0,0.0,5000.0
10.0,26.0,17.0,74.364,25.635999999999996,0.0,5051.272
10.0,26.0,18.0,0.0,100.0,0.0,5200.0
10.0,26.0,19.0,0.0,100.0,0.0,5200.0
10.0,26.0,20.0,0.0,100.0,0.0,5200.0
10.0,26.0,21.0,0.0,100.0,0.0,5200.0
10.0,26.0,22.0,0.0,100.0,0.0,5200.0
10.0,26.0,23.0,0.0,100.0,0.0,5200.0
10.0,27.0,0.0,0.0,100.0,0.0,5200.0
10.0,27.0,1.0,0.0,100.0,0.0,5200.0
10.0,27.0,2.0,0.0,100.0,0.0,5200.0
10.0,27.0,3.0,0.0,100.0,0.0,5200.0
10.0,27.0,4.0,0.0,100.0,0.0,5200.0
10.0,27.0,5.0,0.0,100.0,0.0,5200.0
10.0,27.0,6.0,0.0,100.0,0.0,5200.0
10.0,27.0,7.0,100.0,0.0,0.0,5000.0
10.0,27.0,8.0,100.0,0.0,0.0,5000.0
10.0,27.0,9.0,100.0,0.0,0.0,5000.0
10.0,27.0,10.0,100.0,0.0,0.0,5000.0
10.0,27.0,11.0,100.0,0.0,0.0,5000.0
10.0,27.0,12.0,100.0,0.0,0.0,5000.0
10.0,27.0,13.0,100.0,0.0,0.0,5000.0
10.0,27.0,14.0,100.0,0.0,0.0,5000.0
10.0,27.0,15.0,100.0,0.0,0.0,5000.0
10.0,27.0,16.0,100.0,0.0,0.0,5000.0
10.0,27.0,17.0,100.0,0.0,0.0,5000.0
10.0,27.0,18.0,0.0,100.0,0.0,5200.0
10.0,27.0,19.0,0.0,100.0,0.0,5200.0
10.0,27.0,20.0,0.0,100.0,0.0,5200.0
10.0,27.0,21.0,0.0,100.0,0.0,5200.0
10.0,27.0,22.0,0.0,100.0,0.0,5200.0
10.0,27.0,23.0,0.0,100.0,0.0,5200.0
10.0,28.0,0.0,0.0,100.0,0.0,5200.0
10.0,28.0,1.0,0.0,100.0,0.0,5200.0
10.0,28.0,2.0,0.0,100.0,0.0,5200.0
10.0,28.0,3.0,0.0,100.0,0.0,5200.0
10.0,28.0,4.0,0.0,100.0,0.0,5200.0
10.0,28.0,5.0,0.0,100.0,0.0,5200.0
10.0,28.0,6.0,0.0,100.0,0.0,5200.0
10.0,28.0,7.0,91.478,8.522000000000006,0.0,5017.044
10.0,28.0,8.0,100.0,0.0,0.0,5000.0
10.0,28.0,9.0,100.0,0.0,0.0,5000.0
10.0,28.0,10.0,100.0,0.0,0.0,5000.0
10.0,28.0,11.0,100.0,0.0,0.0,5000.0
10.0,28.0,12.0,100.0,0.0,0.0,5000.0
10.0,28.0,13.0,100.0,0.0,0.0,5000.0
10.0,28.0,14.0,100.0,0.0,0.0,5000.0
10.0,28.0,15.0,100.0,0.0,0.0,5000.0
10.0,28.0,16.0,100.0,0.0,0.0,5000.0
10.0,28.0,17.0,100.0,0.0,0.0,5000.0
10.0,28.0,18.0,0.0,100.0,0.0,5200.0
10.0,28.0,19.0,0.0,100.0,0.0,5200.0
10.0,28.0,20.0,0.0,100.0,0.0,5200.0
10.0,28.0,21.0,0.0,100.0,0.0,5200.0
10.0,28.0,22.0,0.0,100.0,0.0,5200.0
10.0,28.0,23.0,0.0,100.0,0.0,5200.0
10.0,29.0,0.0,0.0,100.0,0.0,5200.0
10.0,29.0,1.0,0.0,100.0,0.0,5200.0
10.0,29.0,2.0,0.0,100.0,0.0,5200.0
10.0,29.0,3.0,0.0,100.0,0.0,5200.0
10.0,29.0,4.0,0.0,100.0,0.0,5200.0
10.0,29.0,5.0,0.0,100.0,0.0,5200.0
10.0,29.0,6.0,0.0,100.0,0.0,5200.0
10.0,29.0,7.0,12.826,87.174,0.0,5174.348000000001
10.0,29.0,8.0,100.0,0.0,0.0,5000.0
10.0,29.0,9.0,100.0,0.0,0.0,5000.0
10.0,29.0,10.0,100.0,0.0,0.0,5000.0
10.0,29.0,11.0,100.0,0.0,0.0,5000.0
10.0,29.0,12.0,100.0,0.0,0.0,5000.0
10.0,29.0,13.0,100.0,0.0,0.0,5000.0
10.0,29.0,14.0,100.0,0.0,0.0,5000.0
10.0,29.0,15.0,100.0,0.0,0.0,5000.0
10.0,29.0,16.0,100.0,0.0,0.0,5000.0
10.0,29.0,17.0,4.931,95.069,0.0,5190.138
10.0,29.0,18.0,0.0,100.0,0.0,5200.0
10.0,29.0,19.0,0.0,100.0,0.0,5200.0
10.0,29.0,20.0,0.0,100.0,0.0,5200.0
10.0,29.0,21.0,0.0,100.0,0.0,5200.0
10.0,29.0,22.0,0.0,100.0,0.0,5200.0
10.0,29.0,23.0,0.0,100.0,0.0,5200.0
10.0,30.0,0.0,0.0,100.0,0.0,5200.0
10.0,30.0,1.0,0.0,100.0,0.0,5200.0
10.0,30.0,2.0,0.0,100.0,0.0,5200.0
10.0,30.0,3.0,0.0,100.0,0.0,5200.0
10.0,30.0,4.0,0.0,100.0,0.0,5200.0
10.0,30.0,5.0,0.0,100.0,0.0,5200.0
10.0,30.0,6.0,0.0,100.0,0.0,5200.0
10.0,30.0,7.0,52.142,47.858,0.0,5095.716
10.0,30.0,8.0,100.0,0.0,0.0,5000.0
10.0,30.0,9.0,100.0,0.0,0.0,5000.0
10.0,30.0,10.0,100.0,0.0,0.0,5000.0
10.0,30.0,11.0,100.0,0.0,0.0,5000.0
10.0,30.0,12.0,100.0,0.0,0.0,5000.0
10.0,30.0,13.0,100.0,0.0,0.0,5000.0
10.0,30.0,14.0,100.0,0.0,0.0,5000.0
10.0,30.0,15.0,100.0,0.0,0.0,5000.0
10.0,30.0,16.0,100.0,0.0,0.0,5000.0
10.0,30.0,17.0,0.0,100.0,0.0,5200.0
10.0,30.0,18.0,0.0,100.0,0.0,5200.0
10.0,30.0,19.0,0.0,100.0,0.0,5200.0
10.0,30.0,20.0,0.0,100.0,0.0,5200.0
10.0,30.0,21.0,0.0,100.0,0.0,5200.0
10.0,30.0,22.0,0.0,100.0,0.0,5200.0
10.0,30.0,23.0,0.0,100.0,0.0,5200.0
10.0,31.0,0.0,0.0,100.0,0.0,5200.0
10.0,31.0,1.0,0.0,100.0,0.0,5200.0
10.0,31.0,2.0,0.0,100.0,0.0,5200.0
10.0,31.0,3.0,0.0,100.0,0.0,5200.0
10.0,31.0,4.0,0.0,100.0,0.0,5200.0
10.0,31.0,5.0,0.0,100.0,0.0,5200.0
10.0,31.0,6.0,0.0,100.0,0.0,5200.0
10.0,31.0,7.0,0.0,100.0,0.0,5200.0
10.0,31.0,8.0,100.0,0.0,0.0,5000.0
10.0,31.0,9.0,100.0,0.0,0.0,5000.0
10.0,31.0,10.0,100.0,0.0,0.0,5000.0
10.0,31.0,11.0,100.0,0.0,0.0,5000.0
10.0,31.0,12.0,100.0,0.0,0.0,5000.0
10.0,31.0,13.0,100.0,0.0,0.0,5000.0
10.0,31.0,14.0,100.0,0.0,0.0,5000.0
10.0,31.0,15.0,100.0,0.0,0.0,5000.0
10.0,31.0,16.0,100.0,0.0,0.0,5000.0
10.0,31.0,17.0,0.0,100.0,0.0,5200.0
10.0,31.0,18.0,0.0,100.0,0.0,5200.0
10.0,31.0,19.0,0.0,100.0,0.0,5200.0
10.0,31.0,20.0,0.0,100.0,0.0,5200.0
10.0,31.0,21.0,0.0,100.0,0.0,5200.0
10.0,31.0,22.0,0.0,100.0,0.0,5200.0
10.0,31.0,23.0,0.0,100.0,0.0,5200.0
11.0,1.0,0.0,0.0,100.0,0.0,5200.0
11.0,1.0,1.0,0.0,100.0,0.0,5200.0
11.0,1.0,2.0,0.0,100.0,0.0,5200.0
11.0,1.0,3.0,0.0,100.0,0.0,5200.0
11.0,1.0,4.0,0.0,100.0,0.0,5200.0
11.0,1.0,5.0,0.0,100.0,0.0,5200.0
11.0,1.0,6.0,0.0,100.0,0.0,5200.0
11.0,1.0,7.0,28.385,71.615,0.0,5143.23
11.0,1.0,8.0,100.0,0.0,0.0,5000.0
11.0,1.0,9.0,100.0,0.0,0.0,5000.0
11.0,1.0,10.0,100.0,0.0,0.0,5000.0
11.0,1.0,11.0,100.0,0.0,0.0,5000.0
11.0,1.0,12.0,100.0,0.0,0.0,5000.0
11.0,1.0,13.0,100.0,0.0,0.0,5000.0
11.0,1.0,14.0,100.0,0.0,0.0,5000.0
11.0,1.0,15.0,100.0,0.0,0.0,5000.0
11.0,1.0,16.0,100.0,0.0,0.0,5000.0
11.0,1.0,17.0,54.954,45.046,0.0,5090.092
11.0,1.0,18.0,0.0,100.0,0.0,5200.0
11.0,1.0,19.0,0.0,100.0,0.0,5200.0
11.0,1.0,20.0,0.0,100.0,0.0,5200.0
11.0,1.0,21.0,0.0,100.0,0.0,5200.0
11.0,1.0,22.0,0.0,100.0,0.0,5200.0
11.0,1.0,23.0,0.0,100.0,0.0,5200.0
11.0,2.0,0.0,0.0,100.0,0.0,5200.0
11.0,2.0,1.0,0.0,100.0,0.0,5200.0
11.0,2.0,2.0,0.0,100.0,0.0,5200.0
11.0,2.0,3.0,0.0,100.0,0.0,5200.0
11.0,2.0,4.0,0.0,100.0,0.0,5200.0
11.0,2.0,5.0,0.0,100.0,0.0,5200.0
11.0,2.0,6.0,0.0,100.0,0.0,5200.0
11.0,2.0,7.0,100.0,0.0,0.0,5000.0
11.0,2.0,8.0,100.0,0.0,0.0,5000.0
11.0,2.0,9.0,100.0,0.0,0.0,5000.0
11.0,2.0,10.0,100.0,0.0,0.0,5000.0
11.0,2.0,11.0,100.0,0.0,0.0,5000.0
11.0,2.0,12.0,100.0,0.0,0.0,5000.0
11.0,2.0,13.0,100.0,0.0,0.0,5000.0
11.0,2.0,14.0,100.0,0.0,0.0,5000.0
11.0,2.0,15.0,100.0,0.0,0.0,5000.0
11.0,2.0,16.0,100.0,0.0,0.0,5000.0
11.0,2.0,17.0,47.85,52.15,0.0,5104.299999999999
11.0,2.0,18.0,0.0,100.0,0.0,5200.0
11.0,2.0,19.0,0.0,100.0,0.0,5200.0
11.0,2.0,20.0,0.0,100.0,0.0,5200.0
11.0,2.0,21.0,0.0,100.0,0.0,5200.0
11.0,2.0,22.0,0.0,100.0,0.0,5200.0
11.0,2.0,23.0,0.0,100.0,0.0,5200.0
11.0,3.0,0.0,0.0,100.0,0.0,5200.0
11.0,3.0,1.0,0.0,100.0,0.0,5200.0
11.0,3.0,2.0,0.0,100.0,0.0,5200.0
11.0,3.0,3.0,0.0,100.0,0.0,5200.0
11.0,3.0,4.0,0.0,100.0,0.0,5200.0
11.0,3.0,5.0,0.0,100.0,0.0,5200.0
11.0,3.0,6.0,0.0,100.0,0.0,5200.0
11.0,3.0,7.0,0.0,100.0,0.0,5200.0
11.0,3.0,8.0,100.0,0.0,0.0,5000.0
11.0,3.0,9.0,100.0,0.0,0.0,5000.0
11.0,3.0,10.0,100.0,0.0,0.0,5000.0
11.0,3.0,11.0,100.0,0.0,0.0,5000.0
11.0,3.0,12.0,100.0,0.0,0.0,5000.0
11.0,3.0,13.0,100.0,0.0,0.0,5000.0
11.0,3.0,14.0,100.0,0.0,0.0,5000.0
11.0,3.0,15.0,100.0,0.0,0.0,5000.0
