Year,Month,Day,Hour,Minute,wind_speed,power_raw,power_output
2023,1,18,15,0,5.75,18977.937112230622,1500.0
2023,1,18,16,0,6.63,29092.835700061005,1500.0
2023,1,18,17,0,6.5,27414.82885547509,1500.0
2023,1,18,18,0,9.23,78496.55048393557,1500.0
2023,1,18,19,0,11.36,146345.86744751933,1500.0
2023,1,18,20,0,12.59,199215.28608234948,1500.0
2023,1,18,21,0,11.38,147120.18260505292,1500.0
2023,1,18,22,0,9.21,77987.38526202815,1500.0
2023,1,18,23,0,10.92,129991.02977564407,1500.0
2023,1,19,0,0,10.71,122634.84361322944,1500.0
2023,1,19,1,0,10.64,120245.92096712929,1500.0
2023,1,19,2,0,8.2,55041.090055113644,1500.0
2023,1,19,3,0,8.620000000000001,63939.21007693962,1500.0
2023,1,19,4,0,12.28,184858.9872877704,1500.0
2023,1,19,5,0,10.04,101029.12869576656,1500.0
2023,1,19,6,0,10.25,107502.12901389388,1500.0
2023,1,19,7,0,9.63,89150.61233063551,1500.0
2023,1,19,8,0,10.17,105004.60072016816,1500.0
2023,1,19,9,0,8.6,63495.189376415336,1500.0
2023,1,19,10,0,8.02,51495.41636225366,1500.0
2023,1,19,11,0,7.67,45043.441084068945,1500.0
2023,1,19,12,0,8.48,60874.16622563805,1500.0
2023,1,19,13,0,8.49,61089.77700399873,1500.0
2023,1,19,14,0,10.75,124014.0417508112,1500.0
2023,1,19,15,0,15.11,344380.74571942264,1500.0
2023,1,19,16,0,13.87,266363.58553246694,1500.0
2023,1,19,17,0,14.66,314519.3576410368,1500.0
2023,1,19,18,0,15.33,359643.26660098805,1500.0
2023,1,19,19,0,14.84,326247.48461552896,1500.0
2023,1,19,20,0,12.65,202077.07437103166,1500.0
2023,1,19,21,0,13.14,226480.89092073884,1500.0
2023,1,19,22,0,13.69,256127.26588150268,1500.0
2023,1,19,23,0,12.86,212308.9853880888,1500.0
2023,1,20,0,0,12.37,188953.33779654955,1500.0
2023,1,20,1,0,12.63,201120.12060044226,1500.0
2023,1,20,2,0,11.34,145574.27395732826,1500.0
2023,1,20,3,0,11.42,148676.9970888186,1500.0
2023,1,20,4,0,11.11,136895.018855296,1500.0
2023,1,20,5,0,11.09,136157.04190990992,1500.0
2023,1,20,6,0,10.9,129278.10067501887,1500.0
2023,1,20,7,0,10.12,103463.4620779682,1500.0
2023,1,20,8,0,10.83,126803.38261699144,1500.0
2023,1,20,9,0,10.9,129278.10067501887,1500.0
2023,1,20,10,0,10.31,109401.04362600291,1500.0
2023,1,20,11,0,10.56,117553.94918762495,1500.0
2023,1,20,12,0,9.85,95401.27097463365,1500.0
